train_family,test_family,mode,model,seed,case,Re,parameters,epoch,training_seconds,inference_seconds,checkpoint_sha256,psi_rel_l2,velocity_rel_l2,interior_vorticity_rel_l2,divergence_core_rms,lid_derivative_rmse,primary_vortex_location_error
diverse,ood_shape,direct,pod_deeponet,7,ood_shape_0001,236.44026808360903,3900.0,299.0,0.49758662800013553,2.037566567499501e-05,2ea9f4d481b8ec28659be8b62cf89ea92347fb89bcab90ebb7ebb35a5b4d19b8,0.12505184549653323,0.1279200392342677,0.1532481104127129,5.147540349526025e-08,0.14882170562338692,0.05892556509887899
diverse,ood_shape,direct,pod_deeponet,7,ood_shape_0002,180.95100059158364,3900.0,299.0,0.49758662800013553,2.037566567499501e-05,2ea9f4d481b8ec28659be8b62cf89ea92347fb89bcab90ebb7ebb35a5b4d19b8,0.060486081756497105,0.09034600492147807,0.2323588176778703,7.696695547565469e-08,0.1352617515582206,0.04166666666666663
diverse,ood_shape,direct,pod_deeponet,7,ood_shape_0003,208.6074759394159,3900.0,299.0,0.49758662800013553,2.037566567499501e-05,2ea9f4d481b8ec28659be8b62cf89ea92347fb89bcab90ebb7ebb35a5b4d19b8,0.04613719348207022,0.057527095617208965,0.09443753454442508,5.777833322895276e-08,0.13925989962943697,0.04166666666666663
diverse,ood_shape,direct,pod_deeponet,7,ood_shape_0004,374.64532673286527,3900.0,299.0,0.49758662800013553,2.037566567499501e-05,2ea9f4d481b8ec28659be8b62cf89ea92347fb89bcab90ebb7ebb35a5b4d19b8,0.08108998117164519,0.11220066019531816,0.16105176257805648,5.074852538200503e-08,0.19764243628211994,0.04166666666666663
diverse,ood_shape,direct,pod_deeponet,7,ood_shape_0005,145.49153445980784,3900.0,299.0,0.49758662800013553,2.037566567499501e-05,2ea9f4d481b8ec28659be8b62cf89ea92347fb89bcab90ebb7ebb35a5b4d19b8,0.03552587159351442,0.09184745093775017,0.2670308264412234,7.616085184736221e-08,0.18317611580621765,0.0
diverse,ood_re,direct,pod_deeponet,7,ood_re_0000,566.4474875225259,3900.0,299.0,0.49758662800013553,1.9147000178539503e-05,2ea9f4d481b8ec28659be8b62cf89ea92347fb89bcab90ebb7ebb35a5b4d19b8,0.2255800134702389,0.28147594205596616,0.29719766265011294,9.01938008723846e-08,0.365451329877797,0.08333333333333337
diverse,ood_re,direct,pod_deeponet,7,ood_re_0001,490.14181715065223,3900.0,299.0,0.49758662800013553,1.9147000178539503e-05,2ea9f4d481b8ec28659be8b62cf89ea92347fb89bcab90ebb7ebb35a5b4d19b8,0.1373967386244039,0.17571935167343558,0.19732506432644362,8.568213871740227e-08,0.34000123592329956,0.04166666666666663
diverse,ood_re,direct,pod_deeponet,7,ood_re_0002,533.202596381457,3900.0,299.0,0.49758662800013553,1.9147000178539503e-05,2ea9f4d481b8ec28659be8b62cf89ea92347fb89bcab90ebb7ebb35a5b4d19b8,0.17522976386969907,0.23399689939571644,0.24041008316918538,7.516282352071357e-08,0.3241670539087353,0.04166666666666663
diverse,ood_re,direct,pod_deeponet,7,ood_re_0003,592.5167238454294,3900.0,299.0,0.49758662800013553,1.9147000178539503e-05,2ea9f4d481b8ec28659be8b62cf89ea92347fb89bcab90ebb7ebb35a5b4d19b8,0.23076557705656955,0.34865727827474136,0.3513796508917035,6.544240704897675e-08,0.2616591850161494,0.08333333333333326
diverse,ood_re,direct,pod_deeponet,7,ood_re_0004,489.1490754145391,3900.0,299.0,0.49758662800013553,1.9147000178539503e-05,2ea9f4d481b8ec28659be8b62cf89ea92347fb89bcab90ebb7ebb35a5b4d19b8,0.08773596546146883,0.14489682967492742,0.20124290834787623,7.125161261001267e-08,0.25721974814402526,0.04166666666666663
diverse,ood_re,direct,pod_deeponet,7,ood_re_0005,561.89866888648,3900.0,299.0,0.49758662800013553,1.9147000178539503e-05,2ea9f4d481b8ec28659be8b62cf89ea92347fb89bcab90ebb7ebb35a5b4d19b8,0.1713970284569024,0.24543562653157858,0.31597442120403757,7.244246802429188e-08,0.3484309368152992,0.08333333333333337
diverse,constant,direct,unet,7,constant_test_0000,378.39963682209583,15013.0,299.0,5.219094096006302,0.00037912266755787033,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.09396115563817294,0.16617806324571302,0.6164233212865659,8.295363329580141e-08,0.39271110413747906,0.04166666666666674
diverse,constant,direct,unet,7,constant_test_0001,275.5175743523432,15013.0,299.0,5.219094096006302,0.00037912266755787033,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.052732336817541726,0.11263029150018215,0.5151598297995817,9.003073841995501e-08,0.3755844373703481,0.0
diverse,constant,direct,unet,7,constant_test_0002,205.77449124508615,15013.0,299.0,5.219094096006302,0.00037912266755787033,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.04953045232869632,0.09339849847044553,0.45412506998421104,9.773294351589357e-08,0.36356291766561094,0.0
diverse,constant,direct,unet,7,constant_test_0003,356.31307787809095,15013.0,299.0,5.219094096006302,0.00037912266755787033,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.07824899327898298,0.15166321012024184,0.5947856380795685,7.821802228136221e-08,0.38911964683669176,0.04166666666666674
diverse,constant,direct,unet,7,constant_test_0004,364.9641357923895,15013.0,299.0,5.219094096006302,0.00037912266755787033,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.08389859438328169,0.15708781459041637,0.6032930749735953,6.968280530372795e-08,0.3905328431562394,0.04166666666666674
diverse,constant,direct,unet,7,constant_test_0005,326.11288015095056,15013.0,299.0,5.219094096006302,0.00037912266755787033,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.0634762001017218,0.13495382610365148,0.5648820935850144,7.02694933352177e-08,0.38412652754948984,0.0
diverse,diverse,direct,unet,7,diverse_test_0000,378.39963682209583,15013.0,299.0,5.219094096006302,0.00023011566615120196,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.05481348584362783,0.1253966677582528,0.46306985113423327,6.567542953916927e-08,0.24921311452661787,0.04166666666666674
diverse,diverse,direct,unet,7,diverse_test_0001,275.5175743523432,15013.0,299.0,5.219094096006302,0.00023011566615120196,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.04842752782763492,0.10542991365948491,0.5114617356433558,6.936772223298249e-08,0.32907581126005725,0.0
diverse,diverse,direct,unet,7,diverse_test_0002,205.77449124508615,15013.0,299.0,5.219094096006302,0.00023011566615120196,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.04510348976071529,0.08607017037445844,0.36702542562882023,9.299108683080703e-08,0.22746410677211895,0.04166666666666663
diverse,diverse,direct,unet,7,diverse_test_0003,356.31307787809095,15013.0,299.0,5.219094096006302,0.00023011566615120196,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.08480931659151375,0.16493244477712138,0.613919925637247,7.482213248977132e-08,0.28112161424837573,0.058925565098878904
diverse,diverse,direct,unet,7,diverse_test_0004,364.9641357923895,15013.0,299.0,5.219094096006302,0.00023011566615120196,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.08457062457855628,0.18866473968401465,0.6790093055386562,4.8806640506882104e-08,0.3289004356955678,0.0
diverse,diverse,direct,unet,7,diverse_test_0005,326.11288015095056,15013.0,299.0,5.219094096006302,0.00023011566615120196,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.061670762834979825,0.13951935950578392,0.5596669464264205,6.333672075697905e-08,0.3169729375045273,0.0
diverse,ood_shape,direct,unet,7,ood_shape_0000,322.0476102060863,15013.0,299.0,5.219094096006302,0.00044008933279352885,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.08151098519445485,0.1671566231306278,0.5014111457104888,6.452178524796182e-08,0.2683333976361826,0.04166666666666663
diverse,ood_shape,direct,unet,7,ood_shape_0001,236.44026808360903,15013.0,299.0,5.219094096006302,0.00044008933279352885,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.16931127962107692,0.21300609553800584,0.5506471171715988,5.0934030326743596e-08,0.18000245592691844,0.0
diverse,ood_shape,direct,unet,7,ood_shape_0002,180.95100059158364,15013.0,299.0,5.219094096006302,0.00044008933279352885,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.11882081432631646,0.2585839874642917,0.574008902054927,7.173323268716558e-08,0.18946210116919698,0.04166666666666663
diverse,ood_shape,direct,unet,7,ood_shape_0003,208.6074759394159,15013.0,299.0,5.219094096006302,0.00044008933279352885,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.06172270111049082,0.1538592502650993,0.48662994082730077,4.9818250857924795e-08,0.205709355562912,0.04166666666666663
diverse,ood_shape,direct,unet,7,ood_shape_0004,374.64532673286527,15013.0,299.0,5.219094096006302,0.00044008933279352885,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.14797761459890166,0.2466117531300295,0.7230663650289608,4.747080240008472e-08,0.26497884168730634,0.0
diverse,ood_shape,direct,unet,7,ood_shape_0005,145.49153445980784,15013.0,299.0,5.219094096006302,0.00044008933279352885,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.12425973658794497,0.24588703038807289,0.5407630928717196,8.259405603894265e-08,0.2861118385610849,0.04166666666666663
diverse,ood_re,direct,unet,7,ood_re_0000,566.4474875225259,15013.0,299.0,5.219094096006302,0.0002983163334041213,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.30792380613886244,0.32301327778164846,0.6945115229231676,7.221310482918852e-08,0.37543055987284263,0.04166666666666663
diverse,ood_re,direct,unet,7,ood_re_0001,490.14181715065223,15013.0,299.0,5.219094096006302,0.0002983163334041213,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.17820301128459173,0.2212616881870054,0.6562843369704152,6.569656818555814e-08,0.37184680127796177,0.04166666666666663
diverse,ood_re,direct,unet,7,ood_re_0002,533.202596381457,15013.0,299.0,5.219094096006302,0.0002983163334041213,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.25786387498083685,0.2829249579023793,0.700312904769797,7.355872355674364e-08,0.32972501713257885,0.04166666666666674
diverse,ood_re,direct,unet,7,ood_re_0003,592.5167238454294,15013.0,299.0,5.219094096006302,0.0002983163334041213,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.3353756830930465,0.3382727593678928,0.7381217035071279,5.213363962752737e-08,0.22899337566185016,0.04166666666666663
diverse,ood_re,direct,unet,7,ood_re_0004,489.1490754145391,15013.0,299.0,5.219094096006302,0.0002983163334041213,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.1437805800250752,0.18693453347260414,0.5936341732669985,6.593366919105392e-08,0.23115491128335386,0.0
diverse,ood_re,direct,unet,7,ood_re_0005,561.89866888648,15013.0,299.0,5.219094096006302,0.0002983163334041213,6751a989e3295f5dcac85d9263fa6890fb25ea7514dffcdd281bf45f257ba0db,0.23686410835361707,0.2593950201078315,0.644832015095029,6.244058425863841e-08,0.3355853432833004,0.04166666666666663
diverse,constant,direct,fno,7,constant_test_0000,378.39963682209583,12721.0,300.0,7.985399757999403,0.000639246666347996,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.07869899373539457,0.13540389422176205,0.523204430290005,7.146258695911456e-08,0.3797520468143405,0.0
diverse,constant,direct,fno,7,constant_test_0001,275.5175743523432,12721.0,300.0,7.985399757999403,0.000639246666347996,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.09832063959877829,0.12588938127962074,0.43001851788394446,7.574969629331463e-08,0.3484316117797486,0.04166666666666663
diverse,constant,direct,fno,7,constant_test_0002,205.77449124508615,12721.0,300.0,7.985399757999403,0.000639246666347996,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.09735757766720768,0.11406355300263399,0.37761524506324384,8.197088163797162e-08,0.3295690362865835,0.0
diverse,constant,direct,fno,7,constant_test_0003,356.31307787809095,12721.0,300.0,7.985399757999403,0.000639246666347996,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.08399099112073422,0.1335384573490497,0.5030722409243945,6.084965775698947e-08,0.37273886348642243,0.0
diverse,constant,direct,fno,7,constant_test_0004,364.9641357923895,12721.0,300.0,7.985399757999403,0.000639246666347996,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.08191410871529033,0.1342254251747577,0.5109828325505182,5.728253427150776e-08,0.37546958558736265,0.0
diverse,constant,direct,fno,7,constant_test_0005,326.11288015095056,12721.0,300.0,7.985399757999403,0.000639246666347996,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.0907546292017393,0.13121894571168025,0.4753693618867709,6.073674541084984e-08,0.3633860421834308,0.04166666666666674
diverse,diverse,direct,fno,7,diverse_test_0000,378.39963682209583,12721.0,300.0,7.985399757999403,0.0005808119991949449,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.08037884636050141,0.13933709107661824,0.3943862983609276,7.342842422985996e-08,0.2773267169176096,0.04166666666666674
diverse,diverse,direct,fno,7,diverse_test_0001,275.5175743523432,12721.0,300.0,7.985399757999403,0.0005808119991949449,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.052338618268236436,0.10124770045918084,0.4092805525522003,6.66927988390853e-08,0.27550105431843186,0.0
diverse,diverse,direct,fno,7,diverse_test_0002,205.77449124508615,12721.0,300.0,7.985399757999403,0.0005808119991949449,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.0373782213529365,0.07722762294000325,0.3082236141044949,8.38865972241365e-08,0.2176034769489531,0.0
diverse,diverse,direct,fno,7,diverse_test_0003,356.31307787809095,12721.0,300.0,7.985399757999403,0.0005808119991949449,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.06819687896333901,0.14309907949317383,0.5228125326771201,6.367545779539796e-08,0.2710450733123237,0.0
diverse,diverse,direct,fno,7,diverse_test_0004,364.9641357923895,12721.0,300.0,7.985399757999403,0.0005808119991949449,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.10797842452412695,0.2236927457471573,0.6151117277946873,4.40000746948499e-08,0.2683697591772791,0.058925565098878904
diverse,diverse,direct,fno,7,diverse_test_0005,326.11288015095056,12721.0,300.0,7.985399757999403,0.0005808119991949449,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.04186099564161807,0.1127940996913844,0.44448721567036314,5.5926022923813434e-08,0.24830721506071549,0.04166666666666663
diverse,ood_shape,direct,fno,7,ood_shape_0000,322.0476102060863,12721.0,300.0,7.985399757999403,0.0006036596666187203,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.13075177075687622,0.1851631564557218,0.42131077648466153,6.396399498953542e-08,0.23978737631946803,0.0
diverse,ood_shape,direct,fno,7,ood_shape_0001,236.44026808360903,12721.0,300.0,7.985399757999403,0.0006036596666187203,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.31726933271816,0.33894541681033563,0.6024334221091279,5.669726732548952e-08,0.22523118574746995,0.0
diverse,ood_shape,direct,fno,7,ood_shape_0002,180.95100059158364,12721.0,300.0,7.985399757999403,0.0006036596666187203,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.2472759688819524,0.28876769274964303,0.48264034000644956,7.308653948712163e-08,0.18880821068535358,0.04166666666666674
diverse,ood_shape,direct,fno,7,ood_shape_0003,208.6074759394159,12721.0,300.0,7.985399757999403,0.0006036596666187203,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.1651318148821527,0.1803021361700204,0.3988453234573751,5.996482599357478e-08,0.15542758092686165,0.0
diverse,ood_shape,direct,fno,7,ood_shape_0004,374.64532673286527,12721.0,300.0,7.985399757999403,0.0006036596666187203,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.20339816487821294,0.30071458274549356,0.6797786659004866,4.521055174677713e-08,0.22636797454946245,0.04166666666666663
diverse,ood_shape,direct,fno,7,ood_shape_0005,145.49153445980784,12721.0,300.0,7.985399757999403,0.0006036596666187203,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.13681757700387545,0.2437126689946344,0.5390312436967023,9.09193431652966e-08,0.30464480582816006,0.04166666666666674
diverse,ood_re,direct,fno,7,ood_re_0000,566.4474875225259,12721.0,300.0,7.985399757999403,0.0006274136661280257,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.11786803176244005,0.1863329019846306,0.6018139395016845,7.040814153924657e-08,0.42732356912552183,0.04166666666666663
diverse,ood_re,direct,fno,7,ood_re_0001,490.14181715065223,12721.0,300.0,7.985399757999403,0.0006274136661280257,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.0677148507906252,0.14250998957778496,0.5570797314098604,6.914011407843645e-08,0.38394580530269906,0.04166666666666663
diverse,ood_re,direct,fno,7,ood_re_0002,533.202596381457,12721.0,300.0,7.985399757999403,0.0006274136661280257,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.09994453223576256,0.17365974830873124,0.5989910292491317,6.0716004668393e-08,0.36131497702115284,0.05892556509887899
diverse,ood_re,direct,fno,7,ood_re_0003,592.5167238454294,12721.0,300.0,7.985399757999403,0.0006274136661280257,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.17688157689562858,0.2897234882829958,0.663005636721894,4.6179962964743027e-08,0.2601519488473588,0.08333333333333326
diverse,ood_re,direct,fno,7,ood_re_0004,489.1490754145391,12721.0,300.0,7.985399757999403,0.0006274136661280257,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.09696049789968156,0.15564191056377377,0.48768831969204457,6.211154612856262e-08,0.27442780061650446,0.04166666666666663
diverse,ood_re,direct,fno,7,ood_re_0005,561.89866888648,12721.0,300.0,7.985399757999403,0.0006274136661280257,ab4386853147bb00e0300a31c58062b0ed7f0c8444ef652356b9c6eb70936829,0.12451637715023482,0.19194822085450838,0.5555867914559217,7.108780408771054e-08,0.37504877935411274,0.04166666666666663
diverse,constant,direct,fno_physics,7,constant_test_0000,378.39963682209583,12721.0,300.0,7.897693206003169,0.0005875484991217187,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.09399625948499651,0.18486664627680016,0.6603369643608262,6.884175718369079e-08,0.20432898574479857,0.04166666666666674
diverse,constant,direct,fno_physics,7,constant_test_0001,275.5175743523432,12721.0,300.0,7.897693206003169,0.0005875484991217187,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.11341807698997854,0.15832341211999845,0.5281692267297229,7.386125844277558e-08,0.18220722101799405,0.04166666666666663
diverse,constant,direct,fno_physics,7,constant_test_0002,205.77449124508615,12721.0,300.0,7.897693206003169,0.0005875484991217187,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.11606899246467066,0.13841748620477623,0.42482469800002415,8.042141530495428e-08,0.1698942523931729,0.0
diverse,constant,direct,fno_physics,7,constant_test_0003,356.31307787809095,12721.0,300.0,7.897693206003169,0.0005875484991217187,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.09859887369060455,0.1794011742789447,0.6345765764845649,6.697899124219475e-08,0.19919034282304002,0.04166666666666674
diverse,constant,direct,fno_physics,7,constant_test_0004,364.9641357923895,12721.0,300.0,7.897693206003169,0.0005875484991217187,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.09674666705459255,0.18152755647669233,0.644838399335311,6.338961355822903e-08,0.2011782877382735,0.04166666666666674
diverse,constant,direct,fno_physics,7,constant_test_0005,326.11288015095056,12721.0,300.0,7.897693206003169,0.0005875484991217187,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.10502451313039665,0.17192027412244126,0.5970069385432127,6.597871049507376e-08,0.19250515492308326,0.04166666666666663
diverse,diverse,direct,fno_physics,7,diverse_test_0000,378.39963682209583,12721.0,300.0,7.897693206003169,0.0005622821663564537,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.11572598224501811,0.19414112077177115,0.6314391032924611,7.573778049163593e-08,0.09857899047115666,0.0
diverse,diverse,direct,fno_physics,7,diverse_test_0001,275.5175743523432,12721.0,300.0,7.897693206003169,0.0005622821663564537,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.06456763729733185,0.13864294616461123,0.5428575134728559,7.934598045267194e-08,0.11580815609732788,0.0
diverse,diverse,direct,fno_physics,7,diverse_test_0002,205.77449124508615,12721.0,300.0,7.897693206003169,0.0005622821663564537,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.03591017932296144,0.09269995929221894,0.44326691824468956,8.035936360784035e-08,0.06367572517283179,0.0
diverse,diverse,direct,fno_physics,7,diverse_test_0003,356.31307787809095,12721.0,300.0,7.897693206003169,0.0005622821663564537,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.08093955806191683,0.18072684359903118,0.6446518256346383,7.278627123241677e-08,0.12835342520817755,0.058925565098878904
diverse,diverse,direct,fno_physics,7,diverse_test_0004,364.9641357923895,12721.0,300.0,7.897693206003169,0.0005622821663564537,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.17711664269127292,0.2786734329895158,0.7481510884507288,5.543049041989434e-08,0.14365390154197347,0.04166666666666663
diverse,diverse,direct,fno_physics,7,diverse_test_0005,326.11288015095056,12721.0,300.0,7.897693206003169,0.0005622821663564537,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.07753273332556229,0.16934798595810788,0.618409833983122,6.741917246699813e-08,0.10906048797868673,0.0
diverse,ood_shape,direct,fno_physics,7,ood_shape_0000,322.0476102060863,12721.0,300.0,7.897693206003169,0.000623879665605879,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.16366756405006685,0.23235235813399108,0.6614126112257906,7.717627426018225e-08,0.12412360509283787,0.0
diverse,ood_shape,direct,fno_physics,7,ood_shape_0001,236.44026808360903,12721.0,300.0,7.897693206003169,0.000623879665605879,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.39363188837095237,0.36079453401572226,0.6663097012804916,5.441808781370128e-08,0.22022497309953504,0.05892556509887899
diverse,ood_shape,direct,fno_physics,7,ood_shape_0002,180.95100059158364,12721.0,300.0,7.897693206003169,0.000623879665605879,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.2541053970851871,0.2991626150326641,0.6791941831186068,7.692791825775203e-08,0.20651083806916604,0.04166666666666663
diverse,ood_shape,direct,fno_physics,7,ood_shape_0003,208.6074759394159,12721.0,300.0,7.897693206003169,0.000623879665605879,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.20873800054544317,0.22142381802763036,0.5543046086977044,6.773853300501287e-08,0.13947658111611422,0.05892556509887899
diverse,ood_shape,direct,fno_physics,7,ood_shape_0004,374.64532673286527,12721.0,300.0,7.897693206003169,0.000623879665605879,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.32179550789677847,0.3937223163024694,0.8272436742460428,5.304595163124759e-08,0.17803736313707616,0.04166666666666663
diverse,ood_shape,direct,fno_physics,7,ood_shape_0005,145.49153445980784,12721.0,300.0,7.897693206003169,0.000623879665605879,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.14131117283935304,0.24389808510110247,0.616867482360579,8.960597597251763e-08,0.21579031051163827,0.04166666666666674
diverse,ood_re,direct,fno_physics,7,ood_re_0000,566.4474875225259,12721.0,300.0,7.897693206003169,0.0019288610007303457,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.1617137156337382,0.2577585872211095,0.7893628726122354,7.18286869982876e-08,0.207180211605357,0.04166666666666674
diverse,ood_re,direct,fno_physics,7,ood_re_0001,490.14181715065223,12721.0,300.0,7.897693206003169,0.0019288610007303457,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.10307581421616457,0.21288596786586722,0.7438923980693316,7.585925487774148e-08,0.18077948009934136,0.04166666666666674
diverse,ood_re,direct,fno_physics,7,ood_re_0002,533.202596381457,12721.0,300.0,7.897693206003169,0.0019288610007303457,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.14087420269761972,0.24314876613008024,0.7718619585863842,6.19801809875753e-08,0.16234013683757806,0.08333333333333337
diverse,ood_re,direct,fno_physics,7,ood_re_0003,592.5167238454294,12721.0,300.0,7.897693206003169,0.0019288610007303457,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.2916935985727742,0.3677932678823684,0.8327977788671976,6.808274122249713e-08,0.08764580810478596,0.058925565098878904
diverse,ood_re,direct,fno_physics,7,ood_re_0004,489.1490754145391,12721.0,300.0,7.897693206003169,0.0019288610007303457,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.1528231044305962,0.23689530317624813,0.7121875947701286,6.305827326968938e-08,0.08114295617393015,0.08333333333333337
diverse,ood_re,direct,fno_physics,7,ood_re_0005,561.89866888648,12721.0,300.0,7.897693206003169,0.0019288610007303457,545be4475510446ace86d82fc93275c90ab9355e35c1e25f7c2b0d52f63086e6,0.17400884104696274,0.2652034428496175,0.7829568012924562,6.404708585705521e-08,0.1601466264548985,0.04166666666666674
diverse,constant,direct,coordinate_mlp,17,constant_test_0000,378.39963682209583,3457.0,264.0,2.742403229996853,0.000141423999593826,60515314bde2b41f4473fbc6490cf79fc08401006a869dbd0774a0b84472945a,0.23943568719942035,0.4343730836836494,0.8369629327199233,5.167838779129852e-08,0.6173699900439311,0.04166666666666663
diverse,constant,direct,coordinate_mlp,17,constant_test_0001,275.5175743523432,3457.0,264.0,2.742403229996853,0.000141423999593826,60515314bde2b41f4473fbc6490cf79fc08401006a869dbd0774a0b84472945a,0.24700801394024097,0.42481221250665097,0.8078454045085628,6.240372130150718e-08,0.5998328205551733,0.05892556509887899
diverse,constant,direct,coordinate_mlp,17,constant_test_0002,205.77449124508615,3457.0,264.0,2.742403229996853,0.000141423999593826,60515314bde2b41f4473fbc6490cf79fc08401006a869dbd0774a0b84472945a,0.24928521100613796,0.4192571124595558,0.787767190041421,6.892518911172374e-08,0.5880745671317698,0.04166666666666674
diverse,constant,direct,coordinate_mlp,17,constant_test_0003,356.31307787809095,3457.0,264.0,2.742403229996853,0.000141423999593826,60515314bde2b41f4473fbc6490cf79fc08401006a869dbd0774a0b84472945a,0.2408702691516736,0.43201818666223774,0.8308271785729825,5.680401216068276e-08,0.6136107664359514,0.04166666666666663
