family,mode,model,seed,epoch,train,validation
constant,stokes_corrected,fno_physics,7,185,0.0016601113602519035,0.002096617827191949
constant,stokes_corrected,fno_physics,7,186,0.0016466572415083647,0.002067932393401861
constant,stokes_corrected,fno_physics,7,187,0.0016333499224856496,0.00203893450088799
constant,stokes_corrected,fno_physics,7,188,0.001620183582417667,0.0020100995898246765
constant,stokes_corrected,fno_physics,7,189,0.0016071540303528309,0.0019817277789115906
constant,stokes_corrected,fno_physics,7,190,0.0015942610334604979,0.0019534879829734564
constant,stokes_corrected,fno_physics,7,191,0.0015815015649423003,0.001925250981003046
constant,stokes_corrected,fno_physics,7,192,0.001568869687616825,0.0018974167760461569
constant,stokes_corrected,fno_physics,7,193,0.0015563573688268661,0.0018701605731621385
constant,stokes_corrected,fno_physics,7,194,0.0015439572744071484,0.001843388774432242
constant,stokes_corrected,fno_physics,7,195,0.0015316612552851439,0.0018170285038650036
constant,stokes_corrected,fno_physics,7,196,0.0015194648876786232,0.001790874172002077
constant,stokes_corrected,fno_physics,7,197,0.0015073665417730808,0.0017648383509367704
constant,stokes_corrected,fno_physics,7,198,0.001495362026616931,0.001738975290209055
constant,stokes_corrected,fno_physics,7,199,0.0014834494795650244,0.0017130870837718248
constant,stokes_corrected,fno_physics,7,200,0.0014716298319399357,0.0016872512642294168
constant,stokes_corrected,fno_physics,7,201,0.0014599058777093887,0.0016619681846350431
constant,stokes_corrected,fno_physics,7,202,0.001448285416699946,0.0016372738173231483
constant,stokes_corrected,fno_physics,7,203,0.0014367763651534915,0.0016129114665091038
constant,stokes_corrected,fno_physics,7,204,0.001425387104973197,0.001588928746059537
constant,stokes_corrected,fno_physics,7,205,0.001414123922586441,0.0015654568560421467
constant,stokes_corrected,fno_physics,7,206,0.0014029942685738206,0.0015426308382302523
constant,stokes_corrected,fno_physics,7,207,0.001392002566717565,0.001520452555269003
constant,stokes_corrected,fno_physics,7,208,0.0013811563840135932,0.0014986384194344282
constant,stokes_corrected,fno_physics,7,209,0.001370457001030445,0.0014772035647183657
constant,stokes_corrected,fno_physics,7,210,0.0013599100057035685,0.0014564801240339875
constant,stokes_corrected,fno_physics,7,211,0.0013495204038918018,0.001436465186998248
constant,stokes_corrected,fno_physics,7,212,0.0013392929686233401,0.0014169709756970406
constant,stokes_corrected,fno_physics,7,213,0.0013292294461280107,0.0013979865470901132
constant,stokes_corrected,fno_physics,7,214,0.0013193311169743538,0.001379601308144629
constant,stokes_corrected,fno_physics,7,215,0.001309598097577691,0.0013619523961097002
constant,stokes_corrected,fno_physics,7,216,0.0013000306207686663,0.0013450030237436295
constant,stokes_corrected,fno_physics,7,217,0.0012906285701319575,0.0013285232707858086
constant,stokes_corrected,fno_physics,7,218,0.00128138717263937,0.0013125132536515594
constant,stokes_corrected,fno_physics,7,219,0.0012723039835691452,0.0012971417745575309
constant,stokes_corrected,fno_physics,7,220,0.0012633779551833868,0.0012823834549635649
constant,stokes_corrected,fno_physics,7,221,0.0012546050129458308,0.0012681464431807399
constant,stokes_corrected,fno_physics,7,222,0.001245988067239523,0.0012544229393824935
constant,stokes_corrected,fno_physics,7,223,0.0012375249061733484,0.0012412704527378082
constant,stokes_corrected,fno_physics,7,224,0.0012292203027755022,0.0012287949211895466
constant,stokes_corrected,fno_physics,7,225,0.0012210761196911335,0.0012169795809313655
constant,stokes_corrected,fno_physics,7,226,0.0012130942195653915,0.00120573490858078
constant,stokes_corrected,fno_physics,7,227,0.0012052811216562986,0.0011951177148148417
constant,stokes_corrected,fno_physics,7,228,0.0011976388050243258,0.0011851672315970063
constant,stokes_corrected,fno_physics,7,229,0.001190172042697668,0.0011757808970287442
constant,stokes_corrected,fno_physics,7,230,0.0011828835122287273,0.0011668965453281999
constant,stokes_corrected,fno_physics,7,231,0.0011757755419239402,0.0011585133615881205
constant,stokes_corrected,fno_physics,7,232,0.0011688506929203868,0.0011506512528285384
constant,stokes_corrected,fno_physics,7,233,0.0011621102457866073,0.001143315457738936
constant,stokes_corrected,fno_physics,7,234,0.001155554549768567,0.001136418548412621
constant,stokes_corrected,fno_physics,7,235,0.0011491841869428754,0.001129930722527206
constant,stokes_corrected,fno_physics,7,236,0.0011429984588176012,0.0011238919105380774
constant,stokes_corrected,fno_physics,7,237,0.001136995735578239,0.0011182280723005533
constant,stokes_corrected,fno_physics,7,238,0.0011311729904264212,0.001112846890464425
constant,stokes_corrected,fno_physics,7,239,0.001125527429394424,0.0011077465023845434
constant,stokes_corrected,fno_physics,7,240,0.001120053930208087,0.0011029415763914585
constant,stokes_corrected,fno_physics,7,241,0.0011147474870085716,0.0010984395630657673
constant,stokes_corrected,fno_physics,7,242,0.0011096016969531775,0.0010941852815449238
constant,stokes_corrected,fno_physics,7,243,0.001104611437767744,0.0010901126079261303
constant,stokes_corrected,fno_physics,7,244,0.0010997679783031344,0.001086238189600408
constant,stokes_corrected,fno_physics,7,245,0.0010950639843940735,0.0010825211647897959
constant,stokes_corrected,fno_physics,7,246,0.001090493518859148,0.001078902860172093
constant,stokes_corrected,fno_physics,7,247,0.0010860477341338992,0.0010754014365375042
constant,stokes_corrected,fno_physics,7,248,0.001081719878129661,0.0010720272548496723
constant,stokes_corrected,fno_physics,7,249,0.0010775027330964804,0.0010687678586691618
constant,stokes_corrected,fno_physics,7,250,0.0010733873350545764,0.0010655748192220926
constant,stokes_corrected,fno_physics,7,251,0.0010693694930523634,0.001062417752109468
constant,stokes_corrected,fno_physics,7,252,0.0010654411744326353,0.001059341011568904
constant,stokes_corrected,fno_physics,7,253,0.00106159842107445,0.001056338893249631
constant,stokes_corrected,fno_physics,7,254,0.001057835528627038,0.0010533715831115842
constant,stokes_corrected,fno_physics,7,255,0.0010541477240622044,0.001050446298904717
constant,stokes_corrected,fno_physics,7,256,0.0010505316313356161,0.0010475654853507876
constant,stokes_corrected,fno_physics,7,257,0.0010469842236489058,0.0010447233216837049
constant,stokes_corrected,fno_physics,7,258,0.001043502939864993,0.001041908748447895
constant,stokes_corrected,fno_physics,7,259,0.0010400854516774416,0.0010391278192400932
constant,stokes_corrected,fno_physics,7,260,0.0010367303621023893,0.001036413828842342
constant,stokes_corrected,fno_physics,7,261,0.0010334355756640434,0.0010337457060813904
constant,stokes_corrected,fno_physics,7,262,0.0010302015580236912,0.001031113788485527
constant,stokes_corrected,fno_physics,7,263,0.0010270260972902179,0.001028544269502163
constant,stokes_corrected,fno_physics,7,264,0.0010239094262942672,0.0010260418057441711
constant,stokes_corrected,fno_physics,7,265,0.0010208507301285863,0.0010235962690785527
constant,stokes_corrected,fno_physics,7,266,0.0010178496595472097,0.0010212010238319635
constant,stokes_corrected,fno_physics,7,267,0.001014905283227563,0.0010188805172219872
constant,stokes_corrected,fno_physics,7,268,0.0010120179504156113,0.0010166425490751863
constant,stokes_corrected,fno_physics,7,269,0.0010091860312968493,0.001014463952742517
constant,stokes_corrected,fno_physics,7,270,0.0010064097587019205,0.001012357184663415
constant,stokes_corrected,fno_physics,7,271,0.0010036879684776068,0.0010103400563821197
constant,stokes_corrected,fno_physics,7,272,0.001001020660623908,0.0010084104724228382
constant,stokes_corrected,fno_physics,7,273,0.0009984057396650314,0.0010065576061606407
constant,stokes_corrected,fno_physics,7,274,0.0009958429727703333,0.0010047839023172855
constant,stokes_corrected,fno_physics,7,275,0.000993331428617239,0.001003095880150795
constant,stokes_corrected,fno_physics,7,276,0.0009908702922984958,0.0010014730505645275
constant,stokes_corrected,fno_physics,7,277,0.000988458632491529,0.0009999197209253907
constant,stokes_corrected,fno_physics,7,278,0.000986094819381833,0.0009984412463381886
constant,stokes_corrected,fno_physics,7,279,0.0009837793186306953,0.0009970265673473477
constant,stokes_corrected,fno_physics,7,280,0.0009815096855163574,0.0009956597350537777
constant,stokes_corrected,fno_physics,7,281,0.0009792865021154284,0.000994343077763915
constant,stokes_corrected,fno_physics,7,282,0.0009771082550287247,0.0009930875385180116
constant,stokes_corrected,fno_physics,7,283,0.0009749734308570623,0.0009918765863403678
constant,stokes_corrected,fno_physics,7,284,0.000972881680354476,0.000990712083876133
constant,stokes_corrected,fno_physics,7,285,0.0009708328871056437,0.0009895856492221355
constant,stokes_corrected,fno_physics,7,286,0.0009688250138424337,0.0009885005420073867
constant,stokes_corrected,fno_physics,7,287,0.000966857944149524,0.0009874432580545545
constant,stokes_corrected,fno_physics,7,288,0.0009649306884966791,0.0009864295134320855
constant,stokes_corrected,fno_physics,7,289,0.0009630427230149508,0.000985452439635992
constant,stokes_corrected,fno_physics,7,290,0.0009611935238353908,0.000984500045888126
constant,stokes_corrected,fno_physics,7,291,0.0009593815775588155,0.0009835736127570271
constant,stokes_corrected,fno_physics,7,292,0.0009576064767315984,0.0009826651075854897
constant,stokes_corrected,fno_physics,7,293,0.0009558675228618085,0.0009817802347242832
constant,stokes_corrected,fno_physics,7,294,0.0009541632607579231,0.000980906654149294
constant,stokes_corrected,fno_physics,7,295,0.0009524942142888904,0.0009800662519410253
constant,stokes_corrected,fno_physics,7,296,0.0009508591610938311,0.0009792287601158023
constant,stokes_corrected,fno_physics,7,297,0.0009492563549429178,0.0009784097783267498
constant,stokes_corrected,fno_physics,7,298,0.0009476863779127598,0.0009775920771062374
constant,stokes_corrected,fno_physics,7,299,0.000946147833019495,0.000976797193288803
constant,stokes_corrected,fno_physics,7,300,0.0009446399635635316,0.0009759915992617607
constant,stokes_corrected,coordinate_mlp,17,1,0.0700165182352066,0.032145775854587555
constant,stokes_corrected,coordinate_mlp,17,2,0.02739701047539711,0.025818578898906708
constant,stokes_corrected,coordinate_mlp,17,3,0.02617887780070305,0.035214610397815704
constant,stokes_corrected,coordinate_mlp,17,4,0.03795333951711655,0.03595862537622452
constant,stokes_corrected,coordinate_mlp,17,5,0.038824744522571564,0.03027886338531971
constant,stokes_corrected,coordinate_mlp,17,6,0.03210072219371796,0.02511560171842575
constant,stokes_corrected,coordinate_mlp,17,7,0.02534768357872963,0.023788947612047195
constant,stokes_corrected,coordinate_mlp,17,8,0.02229343168437481,0.02599809505045414
constant,stokes_corrected,coordinate_mlp,17,9,0.022954408079385757,0.029501404613256454
constant,stokes_corrected,coordinate_mlp,17,10,0.02532312646508217,0.031994327902793884
constant,stokes_corrected,coordinate_mlp,17,11,0.02721414715051651,0.032350026071071625
constant,stokes_corrected,coordinate_mlp,17,12,0.02749512903392315,0.030758541077375412
constant,stokes_corrected,coordinate_mlp,17,13,0.026261508464813232,0.028151394799351692
constant,stokes_corrected,coordinate_mlp,17,14,0.02431005984544754,0.025557972490787506
constant,stokes_corrected,coordinate_mlp,17,15,0.02253054454922676,0.023692656308412552
constant,stokes_corrected,coordinate_mlp,17,16,0.021511806175112724,0.022799506783485413
constant,stokes_corrected,coordinate_mlp,17,17,0.021394826471805573,0.022697344422340393
constant,stokes_corrected,coordinate_mlp,17,18,0.021921314299106598,0.022960394620895386
constant,stokes_corrected,coordinate_mlp,17,19,0.02261614426970482,0.023157533258199692
constant,stokes_corrected,coordinate_mlp,17,20,0.023026958107948303,0.023048358038067818
constant,stokes_corrected,coordinate_mlp,17,21,0.022918058559298515,0.022651206701993942
constant,stokes_corrected,coordinate_mlp,17,22,0.022333543747663498,0.022174473851919174
constant,stokes_corrected,coordinate_mlp,17,23,0.021522898226976395,0.021874532103538513
constant,stokes_corrected,coordinate_mlp,17,24,0.02079387754201889,0.021918639540672302
constant,stokes_corrected,coordinate_mlp,17,25,0.020371422171592712,0.022305212914943695
constant,stokes_corrected,coordinate_mlp,17,26,0.020313896238803864,0.02286294847726822
constant,stokes_corrected,coordinate_mlp,17,27,0.020506931468844414,0.02332618460059166
constant,stokes_corrected,coordinate_mlp,17,28,0.020731618627905846,0.023457128554582596
constant,stokes_corrected,coordinate_mlp,17,29,0.020778782665729523,0.02315715327858925
constant,stokes_corrected,coordinate_mlp,17,30,0.02055453322827816,0.02250717207789421
constant,stokes_corrected,coordinate_mlp,17,31,0.02011987566947937,0.021717391908168793
constant,stokes_corrected,coordinate_mlp,17,32,0.01964481547474861,0.021018844097852707
constant,stokes_corrected,coordinate_mlp,17,33,0.019307155162096024,0.020554274320602417
constant,stokes_corrected,coordinate_mlp,17,34,0.019191574305295944,0.02032206580042839
constant,stokes_corrected,coordinate_mlp,17,35,0.019241929054260254,0.02020498365163803
constant,stokes_corrected,coordinate_mlp,17,36,0.019298609346151352,0.0200714822858572
constant,stokes_corrected,coordinate_mlp,17,37,0.01920740120112896,0.019880928099155426
constant,stokes_corrected,coordinate_mlp,17,38,0.01892889104783535,0.019709933549165726
constant,stokes_corrected,coordinate_mlp,17,39,0.0185646153986454,0.019675755873322487
constant,stokes_corrected,coordinate_mlp,17,40,0.01827702671289444,0.019813567399978638
constant,stokes_corrected,coordinate_mlp,17,41,0.018160762265324593,0.020006872713565826
constant,stokes_corrected,coordinate_mlp,17,42,0.018162667751312256,0.020048754289746284
constant,stokes_corrected,coordinate_mlp,17,43,0.01812667027115822,0.019806763157248497
constant,stokes_corrected,coordinate_mlp,17,44,0.017941072583198547,0.019342593848705292
constant,stokes_corrected,coordinate_mlp,17,45,0.01764940656721592,0.018861552700400352
constant,stokes_corrected,coordinate_mlp,17,46,0.017404869198799133,0.0185341015458107
constant,stokes_corrected,coordinate_mlp,17,47,0.017307136207818985,0.018361836671829224
constant,stokes_corrected,coordinate_mlp,17,48,0.01728968694806099,0.01823309063911438
constant,stokes_corrected,coordinate_mlp,17,49,0.017198171466588974,0.01810334622859955
constant,stokes_corrected,coordinate_mlp,17,50,0.016985952854156494,0.01805511862039566
constant,stokes_corrected,coordinate_mlp,17,51,0.01677490398287773,0.018142469227313995
constant,stokes_corrected,coordinate_mlp,17,52,0.016688808798789978,0.018237685784697533
constant,stokes_corrected,coordinate_mlp,17,53,0.016677040606737137,0.018143363296985626
constant,stokes_corrected,coordinate_mlp,17,54,0.01659141294658184,0.017855405807495117
constant,stokes_corrected,coordinate_mlp,17,55,0.016421103850007057,0.01757439225912094
constant,stokes_corrected,coordinate_mlp,17,56,0.01630675047636032,0.017434151843190193
constant,stokes_corrected,coordinate_mlp,17,57,0.016300026327371597,0.017371710389852524
constant,stokes_corrected,coordinate_mlp,17,58,0.016276050359010696,0.01732976920902729
constant,stokes_corrected,coordinate_mlp,17,59,0.016168121248483658,0.01737545058131218
constant,stokes_corrected,coordinate_mlp,17,60,0.01608973927795887,0.01749352365732193
constant,stokes_corrected,coordinate_mlp,17,61,0.01610412634909153,0.01750684529542923
constant,stokes_corrected,coordinate_mlp,17,62,0.016099559143185616,0.01736295595765114
constant,stokes_corrected,coordinate_mlp,17,63,0.01603008434176445,0.01722804270684719
constant,stokes_corrected,coordinate_mlp,17,64,0.016005611047148705,0.01719227060675621
constant,stokes_corrected,coordinate_mlp,17,65,0.01603946089744568,0.017193656414747238
constant,stokes_corrected,coordinate_mlp,17,66,0.01602616347372532,0.017238780856132507
constant,stokes_corrected,coordinate_mlp,17,67,0.01598937436938286,0.01734621450304985
constant,stokes_corrected,coordinate_mlp,17,68,0.01601090282201767,0.017392344772815704
constant,stokes_corrected,coordinate_mlp,17,69,0.016030948609113693,0.01731979101896286
constant,stokes_corrected,coordinate_mlp,17,70,0.016005102545022964,0.017248645424842834
constant,stokes_corrected,coordinate_mlp,17,71,0.01600687950849533,0.017237886786460876
constant,stokes_corrected,coordinate_mlp,17,72,0.016031714156270027,0.017254788428544998
constant,stokes_corrected,coordinate_mlp,17,73,0.016018323600292206,0.017314307391643524
constant,stokes_corrected,coordinate_mlp,17,74,0.016007356345653534,0.017384640872478485
constant,stokes_corrected,coordinate_mlp,17,75,0.016023853793740273,0.017375387251377106
constant,stokes_corrected,coordinate_mlp,17,76,0.016017062589526176,0.017311763018369675
constant,stokes_corrected,coordinate_mlp,17,77,0.01600029319524765,0.017275970429182053
constant,stokes_corrected,coordinate_mlp,17,78,0.0160067118704319,0.01727505959570408
constant,stokes_corrected,coordinate_mlp,17,79,0.016002757474780083,0.017304830253124237
constant,stokes_corrected,coordinate_mlp,17,80,0.01598520018160343,0.01735704019665718
constant,stokes_corrected,coordinate_mlp,17,81,0.015984294936060905,0.017372313886880875
constant,stokes_corrected,coordinate_mlp,17,82,0.01598191075026989,0.017332173883914948
constant,stokes_corrected,coordinate_mlp,17,83,0.015966959297657013,0.017290249466896057
constant,stokes_corrected,coordinate_mlp,17,84,0.015962539240717888,0.017277700826525688
constant,stokes_corrected,coordinate_mlp,17,85,0.01596163772046566,0.01729358173906803
constant,stokes_corrected,coordinate_mlp,17,86,0.015950802713632584,0.01733185164630413
constant,stokes_corrected,coordinate_mlp,17,87,0.015945354476571083,0.017358094453811646
constant,stokes_corrected,coordinate_mlp,17,88,0.0159455593675375,0.017342761158943176
constant,stokes_corrected,coordinate_mlp,17,89,0.01593896746635437,0.01730845868587494
constant,stokes_corrected,coordinate_mlp,17,90,0.015934012830257416,0.017289578914642334
constant,stokes_corrected,coordinate_mlp,17,91,0.015934772789478302,0.017295347526669502
constant,stokes_corrected,coordinate_mlp,17,92,0.01593143306672573,0.017321821302175522
constant,stokes_corrected,coordinate_mlp,17,93,0.015927281230688095,0.017349228262901306
constant,stokes_corrected,coordinate_mlp,17,94,0.015927821397781372,0.017350485548377037
constant,stokes_corrected,coordinate_mlp,17,95,0.015926426276564598,0.017327282577753067
constant,stokes_corrected,coordinate_mlp,17,96,0.015923038125038147,0.017305489629507065
constant,stokes_corrected,coordinate_mlp,17,97,0.01592290587723255,0.017301466315984726
constant,stokes_corrected,coordinate_mlp,17,98,0.015922265127301216,0.01731596514582634
constant,stokes_corrected,coordinate_mlp,17,99,0.015919333323836327,0.01733742281794548
constant,stokes_corrected,coordinate_mlp,17,100,0.015918340533971786,0.017345044761896133
constant,stokes_corrected,coordinate_mlp,17,101,0.01591767743229866,0.017330875620245934
constant,stokes_corrected,coordinate_mlp,17,102,0.015914984047412872,0.01730983331799507
constant,stokes_corrected,coordinate_mlp,17,103,0.015913257375359535,0.017299234867095947
constant,stokes_corrected,coordinate_mlp,17,104,0.01591222919523716,0.017304223030805588
constant,stokes_corrected,coordinate_mlp,17,105,0.015909645706415176,0.017318256199359894
constant,stokes_corrected,coordinate_mlp,17,106,0.015907442197203636,0.017326058819890022
constant,stokes_corrected,coordinate_mlp,17,107,0.015906034037470818,0.01731742173433304
constant,stokes_corrected,coordinate_mlp,17,108,0.015903539955615997,0.017299596220254898
constant,stokes_corrected,coordinate_mlp,17,109,0.015901125967502594,0.01728714630007744
constant,stokes_corrected,coordinate_mlp,17,110,0.015899458900094032,0.01728707179427147
constant,stokes_corrected,coordinate_mlp,17,111,0.015897076576948166,0.017295781522989273
constant,stokes_corrected,coordinate_mlp,17,112,0.015894664451479912,0.01730179600417614
constant,stokes_corrected,coordinate_mlp,17,113,0.015892885625362396,0.017295878380537033
constant,stokes_corrected,coordinate_mlp,17,114,0.015890631824731827,0.01728171482682228
constant,stokes_corrected,coordinate_mlp,17,115,0.015888316556811333,0.017270609736442566
constant,stokes_corrected,coordinate_mlp,17,116,0.015886502340435982,0.017269164323806763
constant,stokes_corrected,coordinate_mlp,17,117,0.01588435471057892,0.017274964600801468
constant,stokes_corrected,coordinate_mlp,17,118,0.015882156789302826,0.01727895811200142
constant,stokes_corrected,coordinate_mlp,17,119,0.01588032767176628,0.017273958772420883
constant,stokes_corrected,coordinate_mlp,17,120,0.015878234058618546,0.017262766137719154
constant,stokes_corrected,coordinate_mlp,17,121,0.015876103192567825,0.017254140228033066
constant,stokes_corrected,coordinate_mlp,17,122,0.01587422750890255,0.017253130674362183
constant,stokes_corrected,coordinate_mlp,17,123,0.015872126445174217,0.01725730299949646
constant,stokes_corrected,coordinate_mlp,17,124,0.015870004892349243,0.01725928857922554
constant,stokes_corrected,coordinate_mlp,17,125,0.01586804911494255,0.017254244536161423
constant,stokes_corrected,coordinate_mlp,17,126,0.015865888446569443,0.017245260998606682
constant,stokes_corrected,coordinate_mlp,17,127,0.015863731503486633,0.01723913475871086
constant,stokes_corrected,coordinate_mlp,17,128,0.01586166024208069,0.017238985747098923
constant,stokes_corrected,coordinate_mlp,17,129,0.015859419479966164,0.017241861671209335
constant,stokes_corrected,coordinate_mlp,17,130,0.01585719920694828,0.017241869121789932
constant,stokes_corrected,coordinate_mlp,17,131,0.015855006873607635,0.017236514016985893
constant,stokes_corrected,coordinate_mlp,17,132,0.015852684155106544,0.017229333519935608
constant,stokes_corrected,coordinate_mlp,17,133,0.01585039123892784,0.01722535490989685
constant,stokes_corrected,coordinate_mlp,17,134,0.01584808900952339,0.017225775867700577
constant,stokes_corrected,coordinate_mlp,17,135,0.015845686197280884,0.01722722128033638
constant,stokes_corrected,coordinate_mlp,17,136,0.015843316912651062,0.01722540147602558
constant,stokes_corrected,coordinate_mlp,17,137,0.015840914100408554,0.017219888046383858
constant,stokes_corrected,coordinate_mlp,17,138,0.015838440507650375,0.01721430942416191
constant,stokes_corrected,coordinate_mlp,17,139,0.015835991129279137,0.0172119103372097
constant,stokes_corrected,coordinate_mlp,17,140,0.01583348959684372,0.017212267965078354
constant,stokes_corrected,coordinate_mlp,17,141,0.01583094336092472,0.017212018370628357
constant,stokes_corrected,coordinate_mlp,17,142,0.01582840271294117,0.017208652570843697
constant,stokes_corrected,coordinate_mlp,17,143,0.015825802460312843,0.01720328815281391
constant,stokes_corrected,coordinate_mlp,17,144,0.01582316868007183,0.017199071124196053
constant,stokes_corrected,coordinate_mlp,17,145,0.015820521861314774,0.017197517678141594
constant,stokes_corrected,coordinate_mlp,17,146,0.015817811712622643,0.017197074368596077
constant,stokes_corrected,coordinate_mlp,17,147,0.015815073624253273,0.01719500496983528
constant,stokes_corrected,coordinate_mlp,17,148,0.015812302008271217,0.01719054952263832
constant,stokes_corrected,coordinate_mlp,17,149,0.015809468924999237,0.01718563586473465
constant,stokes_corrected,coordinate_mlp,17,150,0.01580660603940487,0.017182424664497375
constant,stokes_corrected,coordinate_mlp,17,151,0.015803692862391472,0.0171809084713459
constant,stokes_corrected,coordinate_mlp,17,152,0.0158007200807333,0.01717909425497055
constant,stokes_corrected,coordinate_mlp,17,153,0.01579771190881729,0.017175402492284775
constant,stokes_corrected,coordinate_mlp,17,154,0.01579463854432106,0.017170459032058716
constant,stokes_corrected,coordinate_mlp,17,155,0.0157915111631155,0.017166180536150932
constant,stokes_corrected,coordinate_mlp,17,156,0.015788331627845764,0.01716345176100731
constant,stokes_corrected,coordinate_mlp,17,157,0.015785083174705505,0.017161209136247635
constant,stokes_corrected,coordinate_mlp,17,158,0.01578178070485592,0.017157817259430885
constant,stokes_corrected,coordinate_mlp,17,159,0.01577841117978096,0.017153030261397362
constant,stokes_corrected,coordinate_mlp,17,160,0.01577496901154518,0.017148170620203018
constant,stokes_corrected,coordinate_mlp,17,161,0.01577146351337433,0.01714441552758217
constant,stokes_corrected,coordinate_mlp,17,162,0.015767879784107208,0.017141439020633698
constant,stokes_corrected,coordinate_mlp,17,163,0.01576422154903412,0.01713791862130165
constant,stokes_corrected,coordinate_mlp,17,164,0.01576048508286476,0.01713317632675171
constant,stokes_corrected,coordinate_mlp,17,165,0.01575666107237339,0.017127960920333862
constant,stokes_corrected,coordinate_mlp,17,166,0.015752751380205154,0.017123401165008545
constant,stokes_corrected,coordinate_mlp,17,167,0.015748750418424606,0.01711960881948471
constant,stokes_corrected,coordinate_mlp,17,168,0.015744652599096298,0.01711564138531685
constant,stokes_corrected,coordinate_mlp,17,169,0.01574045605957508,0.017110705375671387
constant,stokes_corrected,coordinate_mlp,17,170,0.015736153349280357,0.017105136066675186
constant,stokes_corrected,coordinate_mlp,17,171,0.01573174074292183,0.017099875956773758
constant,stokes_corrected,coordinate_mlp,17,172,0.015727214515209198,0.01709524542093277
constant,stokes_corrected,coordinate_mlp,17,173,0.015722565352916718,0.01709059812128544
constant,stokes_corrected,coordinate_mlp,17,174,0.01571779139339924,0.01708519458770752
constant,stokes_corrected,coordinate_mlp,17,175,0.015712883323431015,0.017079133540391922
constant,stokes_corrected,coordinate_mlp,17,176,0.015707839280366898,0.017073145136237144
constant,stokes_corrected,coordinate_mlp,17,177,0.01570264808833599,0.017067603766918182
constant,stokes_corrected,coordinate_mlp,17,178,0.015697304159402847,0.017062075436115265
constant,stokes_corrected,coordinate_mlp,17,179,0.01569180190563202,0.017055921256542206
constant,stokes_corrected,coordinate_mlp,17,180,0.01568613387644291,0.01704913005232811
constant,stokes_corrected,coordinate_mlp,17,181,0.01568029075860977,0.017042266204953194
constant,stokes_corrected,coordinate_mlp,17,182,0.01567426323890686,0.017035676166415215
constant,stokes_corrected,coordinate_mlp,17,183,0.015668045729398727,0.017029043287038803
constant,stokes_corrected,coordinate_mlp,17,184,0.01566162519156933,0.017021842300891876
constant,stokes_corrected,coordinate_mlp,17,185,0.015654997900128365,0.01701403595507145
constant,stokes_corrected,coordinate_mlp,17,186,0.01564815081655979,0.017006058245897293
constant,stokes_corrected,coordinate_mlp,17,187,0.015641074627637863,0.01699819602072239
constant,stokes_corrected,coordinate_mlp,17,188,0.015633760020136833,0.016990188509225845
constant,stokes_corrected,coordinate_mlp,17,189,0.015626195818185806,0.016981616616249084
constant,stokes_corrected,coordinate_mlp,17,190,0.015618368051946163,0.016972452402114868
constant,stokes_corrected,coordinate_mlp,17,191,0.015610270202159882,0.0169630516320467
constant,stokes_corrected,coordinate_mlp,17,192,0.015601884573698044,0.016953613609075546
constant,stokes_corrected,coordinate_mlp,17,193,0.015593204647302628,0.016943903639912605
constant,stokes_corrected,coordinate_mlp,17,194,0.015584212727844715,0.016933586448431015
constant,stokes_corrected,coordinate_mlp,17,195,0.015574896708130836,0.01692267321050167
constant,stokes_corrected,coordinate_mlp,17,196,0.015565240755677223,0.016911448910832405
constant,stokes_corrected,coordinate_mlp,17,197,0.015555227175354958,0.016900036484003067
constant,stokes_corrected,coordinate_mlp,17,198,0.015544846653938293,0.016888190060853958
constant,stokes_corrected,coordinate_mlp,17,199,0.015534074045717716,0.01687566377222538
constant,stokes_corrected,coordinate_mlp,17,200,0.015522893518209457,0.016862504184246063
constant,stokes_corrected,coordinate_mlp,17,201,0.01551128551363945,0.016848936676979065
constant,stokes_corrected,coordinate_mlp,17,202,0.015499226748943329,0.016834985464811325
constant,stokes_corrected,coordinate_mlp,17,203,0.015486693009734154,0.016820412129163742
constant,stokes_corrected,coordinate_mlp,17,204,0.01547365915030241,0.01680503413081169
constant,stokes_corrected,coordinate_mlp,17,205,0.015460093505680561,0.016788937151432037
constant,stokes_corrected,coordinate_mlp,17,206,0.015445968136191368,0.016772260889410973
constant,stokes_corrected,coordinate_mlp,17,207,0.015431245788931847,0.01675494760274887
constant,stokes_corrected,coordinate_mlp,17,208,0.015415892004966736,0.016736753284931183
constant,stokes_corrected,coordinate_mlp,17,209,0.015399862080812454,0.016717569902539253
constant,stokes_corrected,coordinate_mlp,17,210,0.01538311317563057,0.016697481274604797
constant,stokes_corrected,coordinate_mlp,17,211,0.015365594998002052,0.016676537692546844
constant,stokes_corrected,coordinate_mlp,17,212,0.015347250737249851,0.016654588282108307
constant,stokes_corrected,coordinate_mlp,17,213,0.015328023582696915,0.016631420701742172
constant,stokes_corrected,coordinate_mlp,17,214,0.015307849273085594,0.016606975346803665
constant,stokes_corrected,coordinate_mlp,17,215,0.015286656096577644,0.016581302508711815
constant,stokes_corrected,coordinate_mlp,17,216,0.015264373272657394,0.016554351896047592
constant,stokes_corrected,coordinate_mlp,17,217,0.015240916982293129,0.016525914892554283
constant,stokes_corrected,coordinate_mlp,17,218,0.015216203406453133,0.01649581827223301
constant,stokes_corrected,coordinate_mlp,17,219,0.015190139412879944,0.01646403968334198
constant,stokes_corrected,coordinate_mlp,17,220,0.015162630006670952,0.01643056608736515
constant,stokes_corrected,coordinate_mlp,17,221,0.0151335708796978,0.01639525219798088
