family,seed,model,epoch,train,validation
constant,7,fno,79,0.004577860236167908,0.005746276583522558
constant,7,fno,80,0.004387643188238144,0.0057116723619401455
constant,7,fno,81,0.004225436598062515,0.005666731856763363
constant,7,fno,82,0.004085189662873745,0.005580950528383255
constant,7,fno,83,0.00395291717723012,0.005437168758362532
constant,7,fno,84,0.003817825112491846,0.005240557715296745
constant,7,fno,85,0.0036799435038119555,0.005015223287045956
constant,7,fno,86,0.0035482391249388456,0.004791434854269028
constant,7,fno,87,0.0034316100645810366,0.004592834040522575
constant,7,fno,88,0.0033308647107332945,0.004431045614182949
constant,7,fno,89,0.0032379277981817722,0.004308344796299934
constant,7,fno,90,0.003142068162560463,0.004223452880978584
constant,7,fno,91,0.003037756774574518,0.004174753557890654
constant,7,fno,92,0.0029283114708960056,0.004158565774559975
constant,7,fno,93,0.002823017304763198,0.004164650104939938
constant,7,fno,94,0.002730071311816573,0.004174040164798498
constant,7,fno,95,0.0026506430003792048,0.004163323901593685
constant,7,fno,96,0.002578637795522809,0.004114384762942791
constant,7,fno,97,0.0025062542408704758,0.004023198038339615
constant,7,fno,98,0.002430283697322011,0.003901081159710884
constant,7,fno,99,0.002353527583181858,0.003767914604395628
constant,7,fno,100,0.002280757063999772,0.0036429311148822308
constant,7,fno,101,0.002213908825069666,0.00353909470140934
constant,7,fno,102,0.0021511889062821865,0.0034624356776475906
constant,7,fno,103,0.002090177033096552,0.003413391299545765
constant,7,fno,104,0.0020310101099312305,0.0033870048355311155
constant,7,fno,105,0.001976138213649392,0.003372307401150465
constant,7,fno,106,0.001927066477946937,0.0033541377633810043
constant,7,fno,107,0.0018819891847670078,0.0033192636910825968
constant,7,fno,108,0.0018373660277575254,0.0032634437084198
constant,7,fno,109,0.0017917277291417122,0.0031934313010424376
constant,7,fno,110,0.0017470370512455702,0.003122165333479643
constant,7,fno,111,0.001706020557321608,0.0030615737196058035
constant,7,fno,112,0.0016689409967511892,0.0030182921327650547
constant,7,fno,113,0.0016335928812623024,0.0029933671467006207
constant,7,fno,114,0.0015980766620486975,0.002983388490974903
constant,7,fno,115,0.0015628270339220762,0.0029810750856995583
constant,7,fno,116,0.0015297161880880594,0.0029761502519249916
constant,7,fno,117,0.001499641453847289,0.002958437893539667
constant,7,fno,118,0.0014715821016579866,0.0029226974584162235
constant,7,fno,119,0.0014440801460295916,0.0028717066161334515
constant,7,fno,120,0.0014169936766847968,0.0028147241100668907
constant,7,fno_physics,1,0.19580484926700592,0.12805351614952087
constant,7,fno_physics,2,0.19084841012954712,0.12397746741771698
constant,7,fno_physics,3,0.18612994253635406,0.12008814513683319
constant,7,fno_physics,4,0.18161284923553467,0.11635498702526093
constant,7,fno_physics,5,0.1772628128528595,0.11275220662355423
constant,7,fno_physics,6,0.1730509102344513,0.10925722122192383
constant,7,fno_physics,7,0.16895130276679993,0.105850949883461
constant,7,fno_physics,8,0.1649419069290161,0.10251758247613907
constant,7,fno_physics,9,0.16100400686264038,0.09924419969320297
constant,7,fno_physics,10,0.15712197124958038,0.09602019935846329
constant,7,fno_physics,11,0.15328240394592285,0.09283669292926788
constant,7,fno_physics,12,0.149473637342453,0.08968611061573029
constant,7,fno_physics,13,0.14568492770195007,0.08656183630228043
constant,7,fno_physics,14,0.14190611243247986,0.08345837146043777
constant,7,fno_physics,15,0.1381274312734604,0.08037151396274567
constant,7,fno_physics,16,0.13433989882469177,0.07729931175708771
constant,7,fno_physics,17,0.13053597509860992,0.07424353063106537
constant,7,fno_physics,18,0.12671102583408356,0.07121188193559647
constant,7,fno_physics,19,0.12286560982465744,0.06822127848863602
constant,7,fno_physics,20,0.11900851130485535,0.06530210375785828
constant,7,fno_physics,21,0.11516103148460388,0.06250394880771637
constant,7,fno_physics,22,0.11136312037706375,0.059903569519519806
constant,7,fno_physics,23,0.10768167674541473,0.05761464685201645
constant,7,fno_physics,24,0.10422132164239883,0.05579664558172226
constant,7,fno_physics,25,0.10113509744405746,0.05465281009674072
constant,7,fno_physics,26,0.09862668812274933,0.05439658463001251
constant,7,fno_physics,27,0.09692590683698654,0.05514153838157654
constant,7,fno_physics,28,0.09619660675525665,0.05666889250278473
constant,7,fno_physics,29,0.09632803499698639,0.05825772136449814
constant,7,fno_physics,30,0.09675094485282898,0.059031929820775986
constant,7,fno_physics,31,0.09669912606477737,0.05852486193180084
constant,7,fno_physics,32,0.09572239220142365,0.05679554492235184
constant,7,fno_physics,33,0.09383048862218857,0.05421142280101776
constant,7,fno_physics,34,0.09131500869989395,0.05120914429426193
constant,7,fno_physics,35,0.08853188157081604,0.048145219683647156
constant,7,fno_physics,36,0.08576114475727081,0.04523579776287079
constant,7,fno_physics,37,0.08315087109804153,0.04255888611078262
constant,7,fno_physics,38,0.08072167634963989,0.040090546011924744
constant,7,fno_physics,39,0.07840389013290405,0.03775110840797424
constant,7,fno_physics,40,0.07608245313167572,0.03544517606496811
constant,7,fno_physics,41,0.0736343115568161,0.03308993950486183
constant,7,fno_physics,42,0.07095333933830261,0.030633212998509407
constant,7,fno_physics,43,0.06796582788228989,0.028065118938684464
constant,7,fno_physics,44,0.06464126706123352,0.025427795946598053
constant,7,fno_physics,45,0.06100307032465935,0.02282560244202614
constant,7,fno_physics,46,0.0571417436003685,0.020432624965906143
constant,7,fno_physics,47,0.053226664662361145,0.018486252054572105
constant,7,fno_physics,48,0.04950707405805588,0.017246851697564125
constant,7,fno_physics,49,0.046283550560474396,0.01689290441572666
constant,7,fno_physics,50,0.04381842166185379,0.017351355403661728
constant,7,fno_physics,51,0.04217690974473953,0.018184028565883636
constant,7,fno_physics,52,0.04109925404191017,0.0187363401055336
constant,7,fno_physics,53,0.04009808972477913,0.018527358770370483
constant,7,fno_physics,54,0.038784176111221313,0.017514031380414963
constant,7,fno_physics,55,0.03710201382637024,0.01599680446088314
constant,7,fno_physics,56,0.03525666147470474,0.014343724586069584
constant,7,fno_physics,57,0.03347773104906082,0.01279722061008215
constant,7,fno_physics,58,0.031865596771240234,0.011449534446001053
constant,7,fno_physics,59,0.030396100133657455,0.010309971868991852
constant,7,fno_physics,60,0.029000652953982353,0.009372343309223652
constant,7,fno_physics,61,0.027633681893348694,0.008647007867693901
constant,7,fno_physics,62,0.026299096643924713,0.008158627897500992
constant,7,fno_physics,63,0.025041751563549042,0.007921084761619568
constant,7,fno_physics,64,0.023917073383927345,0.007904134690761566
constant,7,fno_physics,65,0.02295224368572235,0.008012820966541767
constant,7,fno_physics,66,0.02211790159344673,0.008103719912469387
constant,7,fno_physics,67,0.021333076059818268,0.008041850291192532
constant,7,fno_physics,68,0.020509306341409683,0.007764177396893501
constant,7,fno_physics,69,0.019605020061135292,0.0073039717972278595
constant,7,fno_physics,70,0.01864832639694214,0.006762244272977114
constant,7,fno_physics,71,0.017713788896799088,0.00625081080943346
constant,7,fno_physics,72,0.01687440648674965,0.005843255203217268
constant,7,fno_physics,73,0.016162090003490448,0.005556464195251465
constant,7,fno_physics,74,0.015557612292468548,0.005363769829273224
constant,7,fno_physics,75,0.015010087750852108,0.00522451801225543
constant,7,fno_physics,76,0.014469722285866737,0.005109576508402824
constant,7,fno_physics,77,0.013912979513406754,0.005009258631616831
constant,7,fno_physics,78,0.013347321189939976,0.004923297092318535
constant,7,fno_physics,79,0.012796813622117043,0.004843780770897865
constant,7,fno_physics,80,0.01228063553571701,0.00474648317322135
constant,7,fno_physics,81,0.01180005632340908,0.00460074283182621
constant,7,fno_physics,82,0.011343474499881268,0.0043919868767261505
constant,7,fno_physics,83,0.010903803631663322,0.004136602394282818
constant,7,fno_physics,84,0.01048927940428257,0.0038745910860598087
constant,7,fno_physics,85,0.010115256533026695,0.003647362347692251
constant,7,fno_physics,86,0.009786075912415981,0.0034800227731466293
constant,7,fno_physics,87,0.009486794471740723,0.003379121655598283
constant,7,fno_physics,88,0.00919326487928629,0.0033410154283046722
constant,7,fno_physics,89,0.008891007862985134,0.0033587119542062283
constant,7,fno_physics,90,0.008585997857153416,0.0034199971705675125
constant,7,fno_physics,91,0.008298661559820175,0.0035005146637558937
constant,7,fno_physics,92,0.008046251721680164,0.003563119564205408
constant,7,fno_physics,93,0.007828611880540848,0.0035712658427655697
constant,7,fno_physics,94,0.007630183361470699,0.003509311703965068
constant,7,fno_physics,95,0.007435522507876158,0.003391399048268795
constant,7,fno_physics,96,0.0072409650310873985,0.003250501351431012
constant,7,fno_physics,97,0.007050985936075449,0.0031194074545055628
constant,7,fno_physics,98,0.006867560558021069,0.003020146396011114
constant,7,fno_physics,99,0.006687523331493139,0.0029641855508089066
constant,7,fno_physics,100,0.006509488448500633,0.0029536159709095955
constant,7,fno_physics,101,0.006338736042380333,0.0029776026494801044
constant,7,fno_physics,102,0.00618232786655426,0.0030111181549727917
constant,7,fno_physics,103,0.006040828302502632,0.0030254279263317585
constant,7,fno_physics,104,0.005908176302909851,0.003005698323249817
constant,7,fno_physics,105,0.0057797967456281185,0.002958972007036209
constant,7,fno_physics,106,0.005657011643052101,0.002905484987422824
constant,7,fno_physics,107,0.00554207107052207,0.002864137291908264
constant,7,fno_physics,108,0.005432573147118092,0.0028450419194996357
constant,7,fno_physics,109,0.005323927383869886,0.002849480602890253
constant,7,fno_physics,110,0.005215650424361229,0.0028698607347905636
constant,7,fno_physics,111,0.005111533682793379,0.0028890809044241905
constant,7,fno_physics,112,0.005013138987123966,0.0028872250113636255
constant,7,fno_physics,113,0.004916801583021879,0.002856388920918107
constant,7,fno_physics,114,0.004819265566766262,0.002808874472975731
constant,7,fno_physics,115,0.004722469486296177,0.0027683349326252937
constant,7,fno_physics,116,0.004629641305655241,0.0027538517024368048
constant,7,fno_physics,117,0.004540321882814169,0.0027710353024303913
constant,7,fno_physics,118,0.00445257592946291,0.0028111960273236036
constant,7,fno_physics,119,0.0043669408187270164,0.002854220336303115
constant,7,fno_physics,120,0.0042846715077757835,0.0028769606724381447
diverse,7,coordinate_mlp,1,0.1884240061044693,0.11038576066493988
diverse,7,coordinate_mlp,2,0.13146303594112396,0.07088729739189148
diverse,7,coordinate_mlp,3,0.08908341079950333,0.04713062569499016
diverse,7,coordinate_mlp,4,0.06116782873868942,0.03903792053461075
diverse,7,coordinate_mlp,5,0.047775205224752426,0.044577375054359436
diverse,7,coordinate_mlp,6,0.04742896184325218,0.057584382593631744
diverse,7,coordinate_mlp,7,0.05512247979640961,0.06916916370391846
diverse,7,coordinate_mlp,8,0.06316113471984863,0.07375045120716095
diverse,7,coordinate_mlp,9,0.06635390967130661,0.0709863007068634
diverse,7,coordinate_mlp,10,0.06403999030590057,0.06335955113172531
diverse,7,coordinate_mlp,11,0.05812757834792137,0.053874626755714417
diverse,7,coordinate_mlp,12,0.05105911195278168,0.044920243322849274
diverse,7,coordinate_mlp,13,0.044770680367946625,0.03790469095110893
diverse,7,coordinate_mlp,14,0.0403466522693634,0.03329676389694214
diverse,7,coordinate_mlp,15,0.03804958611726761,0.030865998938679695
diverse,7,coordinate_mlp,16,0.03753741458058357,0.02998984232544899
diverse,7,coordinate_mlp,17,0.038144517689943314,0.02993432618677616
diverse,7,coordinate_mlp,18,0.03913811221718788,0.030054990202188492
diverse,7,coordinate_mlp,19,0.039899278432130814,0.02990635111927986
diverse,7,coordinate_mlp,20,0.04001826047897339,0.02927587553858757
diverse,7,coordinate_mlp,21,0.03931991010904312,0.02816649340093136
diverse,7,coordinate_mlp,22,0.03784243389964104,0.026748865842819214
diverse,7,coordinate_mlp,23,0.03578970581293106,0.025297129526734352
diverse,7,coordinate_mlp,24,0.03347001597285271,0.024115074425935745
diverse,7,coordinate_mlp,25,0.03122745454311371,0.02345675602555275
diverse,7,coordinate_mlp,26,0.029368998482823372,0.02344876155257225
diverse,7,coordinate_mlp,27,0.028092827647924423,0.024030514061450958
diverse,7,coordinate_mlp,28,0.02743135765194893,0.024939917027950287
diverse,7,coordinate_mlp,29,0.027232058346271515,0.025771524757146835
diverse,7,coordinate_mlp,30,0.027200091630220413,0.026106927543878555
diverse,7,coordinate_mlp,31,0.027004610747098923,0.025667859241366386
diverse,7,coordinate_mlp,32,0.026408866047859192,0.02441628836095333
diverse,7,coordinate_mlp,33,0.025359012186527252,0.022554781287908554
diverse,7,coordinate_mlp,34,0.023989098146557808,0.02043749764561653
diverse,7,coordinate_mlp,35,0.022548697888851166,0.01843995600938797
diverse,7,coordinate_mlp,36,0.02129419520497322,0.016840191558003426
diverse,7,coordinate_mlp,37,0.020390309393405914,0.015748582780361176
diverse,7,coordinate_mlp,38,0.019855640828609467,0.015103560872375965
diverse,7,coordinate_mlp,39,0.019567962735891342,0.014730352908372879
diverse,7,coordinate_mlp,40,0.019325952976942062,0.014438414014875889
diverse,7,coordinate_mlp,41,0.01894308067858219,0.014114156365394592
diverse,7,coordinate_mlp,42,0.018332067877054214,0.013765472918748856
diverse,7,coordinate_mlp,43,0.017540402710437775,0.013498570770025253
diverse,7,coordinate_mlp,44,0.016721215099096298,0.013440316542983055
diverse,7,coordinate_mlp,45,0.016053711995482445,0.01364465057849884
diverse,7,coordinate_mlp,46,0.015648890286684036,0.014035120606422424
diverse,7,coordinate_mlp,47,0.015487799420952797,0.01442854292690754
diverse,7,coordinate_mlp,48,0.015433963388204575,0.014640136621892452
diverse,7,coordinate_mlp,49,0.015323163941502571,0.014603002928197384
diverse,7,coordinate_mlp,50,0.015073494985699654,0.014411542564630508
diverse,7,coordinate_mlp,51,0.014734171330928802,0.0142554622143507
diverse,7,coordinate_mlp,52,0.014438951388001442,0.014293027110397816
diverse,7,coordinate_mlp,53,0.014302952215075493,0.014551477506756783
diverse,7,coordinate_mlp,54,0.014338688924908638,0.014922568574547768
diverse,7,coordinate_mlp,55,0.01445167325437069,0.015254536643624306
diverse,7,coordinate_mlp,56,0.014518007636070251,0.015466183423995972
diverse,7,coordinate_mlp,57,0.01447995938360691,0.015590997412800789
diverse,7,coordinate_mlp,58,0.014380260370671749,0.015723884105682373
diverse,7,coordinate_mlp,59,0.014312651008367538,0.015925003215670586
diverse,7,coordinate_mlp,60,0.014336671680212021,0.016164692118763924
diverse,7,coordinate_mlp,61,0.014429098926484585,0.01635357178747654
diverse,7,coordinate_mlp,62,0.014510806649923325,0.016424233093857765
diverse,7,coordinate_mlp,63,0.014520695433020592,0.01638452336192131
diverse,7,coordinate_mlp,64,0.014465320855379105,0.01629728265106678
diverse,7,coordinate_mlp,65,0.014401755295693874,0.016216132789850235
diverse,7,coordinate_mlp,66,0.014378899708390236,0.016142304986715317
diverse,7,coordinate_mlp,67,0.014395961537957191,0.016038447618484497
diverse,7,coordinate_mlp,68,0.01441231556236744,0.015877768397331238
diverse,7,coordinate_mlp,69,0.014391632750630379,0.01567687653005123
diverse,7,coordinate_mlp,70,0.014334533363580704,0.015483084134757519
diverse,7,coordinate_mlp,71,0.014272288419306278,0.015333453193306923
diverse,7,coordinate_mlp,72,0.014234352856874466,0.015226013958454132
diverse,7,coordinate_mlp,73,0.014223330654203892,0.015127000398933887
diverse,7,coordinate_mlp,74,0.014218324795365334,0.015002825297415257
diverse,7,coordinate_mlp,75,0.014198854565620422,0.014845696277916431
diverse,7,coordinate_mlp,76,0.014163840562105179,0.01467309519648552
diverse,7,coordinate_mlp,77,0.014129139482975006,0.014508234336972237
diverse,7,coordinate_mlp,78,0.014109963551163673,0.014362971298396587
diverse,7,coordinate_mlp,79,0.014107166789472103,0.01423678919672966
diverse,7,coordinate_mlp,80,0.014109065756201744,0.014127454720437527
diverse,7,coordinate_mlp,81,0.014104164205491543,0.014039264991879463
diverse,7,coordinate_mlp,82,0.01409122347831726,0.013980161398649216
diverse,7,coordinate_mlp,83,0.014078116044402122,0.01395176351070404
diverse,7,coordinate_mlp,84,0.014072597026824951,0.013943364843726158
diverse,7,coordinate_mlp,85,0.014074882492423058,0.013936499133706093
diverse,7,coordinate_mlp,86,0.0140784727409482,0.013916224241256714
diverse,7,coordinate_mlp,87,0.014077087864279747,0.013879422098398209
diverse,7,coordinate_mlp,88,0.01407025009393692,0.01383398286998272
diverse,7,coordinate_mlp,89,0.014062527567148209,0.013791246339678764
diverse,7,coordinate_mlp,90,0.014058224856853485,0.013759016990661621
diverse,7,coordinate_mlp,91,0.014057276770472527,0.013740025460720062
diverse,7,coordinate_mlp,92,0.014056025072932243,0.013734688051044941
diverse,7,coordinate_mlp,93,0.014051327481865883,0.01374351792037487
diverse,7,coordinate_mlp,94,0.01404350996017456,0.01376635767519474
diverse,7,coordinate_mlp,95,0.014035549014806747,0.01379982940852642
diverse,7,coordinate_mlp,96,0.01402981486171484,0.013836679980158806
diverse,7,coordinate_mlp,97,0.014025909826159477,0.013868696056306362
diverse,7,coordinate_mlp,98,0.014021601527929306,0.013891080394387245
diverse,7,coordinate_mlp,99,0.014015400782227516,0.013904638588428497
diverse,7,coordinate_mlp,100,0.014008034020662308,0.013914092443883419
diverse,7,coordinate_mlp,101,0.014001419767737389,0.01392446644604206
diverse,7,coordinate_mlp,102,0.013996569439768791,0.01393863558769226
diverse,7,coordinate_mlp,103,0.013992736116051674,0.013957321643829346
diverse,7,coordinate_mlp,104,0.013988468796014786,0.013980282470583916
diverse,7,coordinate_mlp,105,0.01398323755711317,0.014006792567670345
diverse,7,coordinate_mlp,106,0.013977821916341782,0.01403505727648735
diverse,7,coordinate_mlp,107,0.013973278924822807,0.014061817899346352
diverse,7,coordinate_mlp,108,0.013969737105071545,0.014083314687013626
diverse,7,coordinate_mlp,109,0.013966383412480354,0.014097150415182114
diverse,7,coordinate_mlp,110,0.013962441124022007,0.014103516936302185
diverse,7,coordinate_mlp,111,0.013957968913018703,0.014104708097875118
diverse,7,coordinate_mlp,112,0.013953618705272675,0.014103544875979424
diverse,7,coordinate_mlp,113,0.013949811458587646,0.014102034270763397
diverse,7,coordinate_mlp,114,0.01394626870751381,0.014101104810833931
diverse,7,coordinate_mlp,115,0.013942437246441841,0.014100909233093262
diverse,7,coordinate_mlp,116,0.0139381168410182,0.014101013541221619
diverse,7,coordinate_mlp,117,0.013933626003563404,0.014100303873419762
diverse,7,coordinate_mlp,118,0.013929354026913643,0.0140971215441823
diverse,7,coordinate_mlp,119,0.013925310224294662,0.014089984819293022
diverse,7,coordinate_mlp,120,0.013921194709837437,0.014078512787818909
diverse,7,pod_deeponet,1,0.0024276950862258673,0.0045846207067370415
diverse,7,pod_deeponet,2,0.001965627772733569,0.004548916593194008
diverse,7,pod_deeponet,3,0.0018257962074130774,0.004562673158943653
diverse,7,pod_deeponet,4,0.001827845349907875,0.004491237923502922
diverse,7,pod_deeponet,5,0.001816965639591217,0.004325976129621267
diverse,7,pod_deeponet,6,0.0017590809147804976,0.0041188341565430164
diverse,7,pod_deeponet,7,0.0016806633211672306,0.003911690320819616
diverse,7,pod_deeponet,8,0.0016026459634304047,0.003731147851794958
diverse,7,pod_deeponet,9,0.0015327611472457647,0.0035921798553317785
diverse,7,pod_deeponet,10,0.0014716323930770159,0.0034989332780241966
diverse,7,pod_deeponet,11,0.0014165460597723722,0.003447664435952902
diverse,7,pod_deeponet,12,0.0013640847755596042,0.0034303602296859026
diverse,7,pod_deeponet,13,0.0013120858930051327,0.0034368454944342375
diverse,7,pod_deeponet,14,0.001259800512343645,0.003455533878877759
diverse,7,pod_deeponet,15,0.0012068154755979776,0.003474426455795765
diverse,7,pod_deeponet,16,0.001152373617514968,0.0034829149954020977
diverse,7,pod_deeponet,17,0.001095668412744999,0.003473697230219841
diverse,7,pod_deeponet,18,0.0010366406058892608,0.003444104455411434
diverse,7,pod_deeponet,19,0.0009765109280124307,0.0033962056040763855
diverse,7,pod_deeponet,20,0.000917555415071547,0.003335552290081978
diverse,7,pod_deeponet,21,0.0008621258893981576,0.0032693357206881046
diverse,7,pod_deeponet,22,0.0008115199161693454,0.0032049298752099276
diverse,7,pod_deeponet,23,0.0007655494846403599,0.0031491003464907408
diverse,7,pod_deeponet,24,0.0007230885094031692,0.0031074141152203083
diverse,7,pod_deeponet,25,0.0006829923950135708,0.0030835242941975594
diverse,7,pod_deeponet,26,0.0006446700426749885,0.0030786199495196342
diverse,7,pod_deeponet,27,0.0006082134204916656,0.0030914833769202232
diverse,7,pod_deeponet,28,0.0005743158399127424,0.003119091037660837
diverse,7,pod_deeponet,29,0.0005440109525807202,0.003157400991767645
diverse,7,pod_deeponet,30,0.0005181958549655974,0.0032022506929934025
diverse,7,pod_deeponet,31,0.0004971341113559902,0.0032504680566489697
diverse,7,pod_deeponet,32,0.00048029975732788444,0.0033009545877575874
diverse,7,pod_deeponet,33,0.00046668489812873304,0.003355131484568119
diverse,7,pod_deeponet,34,0.0004553463077172637,0.003416285617277026
diverse,7,pod_deeponet,35,0.00044580097892321646,0.0034878836013376713
diverse,7,pod_deeponet,36,0.00043796049430966377,0.0035715834237635136
diverse,7,pod_deeponet,37,0.0004316376871429384,0.0036660805344581604
diverse,7,pod_deeponet,38,0.00042616119026206434,0.0037675683852285147
diverse,7,pod_deeponet,39,0.00042060244595631957,0.0038713314570486546
diverse,7,pod_deeponet,40,0.00041441310895606875,0.003973142709583044
diverse,7,pod_deeponet,41,0.00040773957152850926,0.0040696850046515465
diverse,7,pod_deeponet,42,0.0004011070996057242,0.004158379510045052
diverse,7,pod_deeponet,43,0.0003949022211600095,0.0042372774332761765
diverse,7,pod_deeponet,44,0.00038918369682505727,0.004305106122046709
diverse,7,pod_deeponet,45,0.00038387812674045563,0.004361183848232031
diverse,7,pod_deeponet,46,0.0003790243063122034,0.00440507847815752
diverse,7,pod_deeponet,47,0.00037478399462997913,0.00443638488650322
diverse,7,pod_deeponet,48,0.00037125410744920373,0.004454934038221836
diverse,7,pod_deeponet,49,0.00036832032492384315,0.004461356904357672
diverse,7,pod_deeponet,50,0.0003657492925412953,0.004457419738173485
diverse,7,pod_deeponet,51,0.0003633956948760897,0.004445659928023815
diverse,7,pod_deeponet,52,0.0003612484142649919,0.004428514279425144
diverse,7,pod_deeponet,53,0.00035930966259911656,0.004407511092722416
diverse,7,pod_deeponet,54,0.0003575349401216954,0.00438301544636488
diverse,7,pod_deeponet,55,0.0003558856842573732,0.004354551434516907
diverse,7,pod_deeponet,56,0.00035434344317764044,0.004321511369198561
diverse,7,pod_deeponet,57,0.00035286330967210233,0.004283996298909187
diverse,7,pod_deeponet,58,0.00035138626117259264,0.004243328236043453
diverse,7,pod_deeponet,59,0.0003499070298857987,0.004201927222311497
diverse,7,pod_deeponet,60,0.0003484858898445964,0.004162585362792015
diverse,7,pod_deeponet,61,0.00034718800452537835,0.004127549938857555
diverse,7,pod_deeponet,62,0.0003460361622273922,0.004097831901162863
diverse,7,pod_deeponet,63,0.0003450278891250491,0.004073008429259062
diverse,7,pod_deeponet,64,0.0003441637963987887,0.004051606636494398
diverse,7,pod_deeponet,65,0.00034343040897510946,0.00403190590441227
diverse,7,pod_deeponet,66,0.0003427657065913081,0.004012871999293566
diverse,7,pod_deeponet,67,0.00034208246506750584,0.003994709812104702
diverse,7,pod_deeponet,68,0.0003413337981328368,0.003978706430643797
diverse,7,pod_deeponet,69,0.00034053210401907563,0.00396647397428751
diverse,7,pod_deeponet,70,0.00033970706863328815,0.003959039691835642
diverse,7,pod_deeponet,71,0.0003388787736184895,0.0039563365280628204
diverse,7,pod_deeponet,72,0.00033806750434450805,0.003957245498895645
diverse,7,pod_deeponet,73,0.0003372940991539508,0.003960086964070797
diverse,7,pod_deeponet,74,0.0003365716547705233,0.003963303752243519
diverse,7,pod_deeponet,75,0.0003359068068675697,0.0039659528993070126
diverse,7,pod_deeponet,76,0.00033530089422129095,0.003967766184359789
diverse,7,pod_deeponet,77,0.00033473846269771457,0.003968920558691025
diverse,7,pod_deeponet,78,0.00033418909879401326,0.003969661891460419
diverse,7,pod_deeponet,79,0.0003336328954901546,0.003970090299844742
diverse,7,pod_deeponet,80,0.0003330784966237843,0.003970158286392689
diverse,7,pod_deeponet,81,0.00033254659501835704,0.003969872370362282
diverse,7,pod_deeponet,82,0.0003320427786093205,0.003969501703977585
diverse,7,pod_deeponet,83,0.00033155654091387987,0.003969595767557621
diverse,7,pod_deeponet,84,0.0003310763568151742,0.00397072546184063
diverse,7,pod_deeponet,85,0.00033059375709854066,0.003973120823502541
diverse,7,pod_deeponet,86,0.0003300981770735234,0.003976449370384216
diverse,7,pod_deeponet,87,0.0003295793430879712,0.0039799390360713005
diverse,7,pod_deeponet,88,0.00032903137616813183,0.003982782829552889
diverse,7,pod_deeponet,89,0.0003284518315922469,0.0039845965802669525
diverse,7,pod_deeponet,90,0.00032784382347017527,0.003985615447163582
diverse,7,pod_deeponet,91,0.0003272155299782753,0.003986510448157787
diverse,7,pod_deeponet,92,0.0003265760897193104,0.0039879390969872475
diverse,7,pod_deeponet,93,0.00032592876232229173,0.003990140277892351
diverse,7,pod_deeponet,94,0.0003252739552408457,0.003992806188762188
diverse,7,pod_deeponet,95,0.00032461201772093773,0.003995317965745926
diverse,7,pod_deeponet,96,0.0003239439975004643,0.00399711262434721
diverse,7,pod_deeponet,97,0.0003232690505683422,0.003998002968728542
diverse,7,pod_deeponet,98,0.00032258540159091353,0.003998213913291693
diverse,7,pod_deeponet,99,0.0003218920901417732,0.00399817107245326
diverse,7,pod_deeponet,100,0.0003211870789527893,0.003998221829533577
diverse,7,pod_deeponet,101,0.00032046655542217195,0.0039984616450965405
diverse,7,pod_deeponet,102,0.00031972627039067447,0.003998777363449335
diverse,7,pod_deeponet,103,0.0003189632552675903,0.003999026492238045
diverse,7,pod_deeponet,104,0.0003181764332111925,0.0039992076344788074
diverse,7,pod_deeponet,105,0.0003173672594130039,0.0039994739927351475
diverse,7,pod_deeponet,106,0.0003165366651955992,0.004000009503215551
diverse,7,pod_deeponet,107,0.0003156840684823692,0.004000858869403601
diverse,7,pod_deeponet,108,0.0003148071118630469,0.004001881927251816
diverse,7,pod_deeponet,109,0.0003139051841571927,0.004002863075584173
diverse,7,pod_deeponet,110,0.00031297755776904523,0.004003692418336868
diverse,7,pod_deeponet,111,0.0003120224573649466,0.0040044598281383514
diverse,7,pod_deeponet,112,0.00031103886431083083,0.004005366005003452
diverse,7,pod_deeponet,113,0.0003100265166722238,0.004006532020866871
diverse,7,pod_deeponet,114,0.0003089852398261428,0.004007874988019466
diverse,7,pod_deeponet,115,0.0003079144225921482,0.004009173717349768
diverse,7,pod_deeponet,116,0.00030681269709020853,0.004010274540632963
diverse,7,pod_deeponet,117,0.0003056790737900883,0.004011225420981646
diverse,7,pod_deeponet,118,0.00030451241764239967,0.004012236371636391
diverse,7,pod_deeponet,119,0.0003033126122318208,0.0040134647861123085
diverse,7,pod_deeponet,120,0.00030207843519747257,0.004014874808490276
diverse,7,unet,1,0.1738521158695221,0.13911548256874084
diverse,7,unet,2,0.16741633415222168,0.130089670419693
diverse,7,unet,3,0.15784966945648193,0.1128375381231308
diverse,7,unet,4,0.13961073756217957,0.07979169487953186
diverse,7,unet,5,0.10402026027441025,0.03837640583515167
diverse,7,unet,6,0.0520876944065094,0.14540943503379822
diverse,7,unet,7,0.10526007413864136,0.10242626816034317
diverse,7,unet,8,0.07682310044765472,0.04102353751659393
diverse,7,unet,9,0.042521215975284576,0.03763962537050247
diverse,7,unet,10,0.05006062239408493,0.043615009635686874
diverse,7,unet,11,0.059258200228214264,0.0460338331758976
diverse,7,unet,12,0.06235646456480026,0.044660784304142
diverse,7,unet,13,0.06045249104499817,0.04075527936220169
diverse,7,unet,14,0.05504060909152031,0.03612646460533142
diverse,7,unet,15,0.04771566018462181,0.03414739668369293
diverse,7,unet,16,0.04133867099881172,0.03989521041512489
diverse,7,unet,17,0.04073549062013626,0.05180129408836365
diverse,7,unet,18,0.04653328284621239,0.053178541362285614
diverse,7,unet,19,0.04686859995126724,0.042141079902648926
diverse,7,unet,20,0.039827533066272736,0.032302506268024445
