family,candidate,step,phase,train,validation_velocity_rel_l2
constant,selected_seed_17,181,Adam,2.6210506254776086e-06,0.006587728264334245
constant,selected_seed_17,201,Adam,2.148141528716293e-06,0.005813719514627308
constant,selected_seed_17,221,Adam,1.8420889250057468e-06,0.005164063244087475
constant,selected_seed_17,241,Adam,1.621775704072689e-06,0.00472117007343135
constant,selected_seed_17,261,Adam,1.4525425372354117e-06,0.004394520369044735
constant,selected_seed_17,281,Adam,1.3122679206807881e-06,0.004151040206076239
constant,selected_seed_17,301,Adam,1.1888146696679724e-06,0.0039674221672416875
constant,selected_seed_17,321,Adam,1.0800354146102004e-06,0.0038298913132824674
constant,selected_seed_17,341,Adam,9.862628267135056e-07,0.003722151495085901
constant,selected_seed_17,361,Adam,9.052705392700311e-07,0.0036231395077201485
constant,selected_seed_17,381,Adam,8.340960042425444e-07,0.003524899752170529
constant,selected_seed_17,401,Adam,7.703935564476051e-07,0.0034256968976879862
constant,selected_seed_17,421,Adam,7.125432430481096e-07,0.0033257454285118403
constant,selected_seed_17,441,Adam,6.594807708978759e-07,0.0032261080525476473
constant,selected_seed_17,461,Adam,6.105333642321627e-07,0.0031281152620458714
constant,selected_seed_17,481,Adam,5.653002160680513e-07,0.003033061599714548
constant,selected_seed_17,501,Adam,5.235594522348812e-07,0.002942037224704235
constant,selected_seed_17,521,Adam,4.851826904216863e-07,0.0028558249657813723
constant,selected_seed_17,541,Adam,4.500613035142254e-07,0.0027748705423552514
constant,selected_seed_17,561,Adam,4.1806203529897134e-07,0.0026993469919838896
constant,selected_seed_17,581,Adam,3.8901685374625873e-07,0.002629243261359245
constant,selected_seed_17,601,Adam,3.6273289440030664e-07,0.0025644159448462286
constant,selected_seed_17,621,Adam,3.3900562383618364e-07,0.0025046106927791487
constant,selected_seed_17,641,Adam,3.1762773488272703e-07,0.0024494796254514537
constant,selected_seed_17,661,Adam,2.983939991960264e-07,0.002398604649182532
constant,selected_seed_17,681,Adam,2.811042359834806e-07,0.0023515245164410148
constant,selected_seed_17,701,Adam,2.655656790375217e-07,0.0023077616840393085
constant,selected_seed_17,721,Adam,2.515950490081589e-07,0.0022668460243725594
constant,selected_seed_17,741,Adam,2.3902025686556085e-07,0.0022283338511568823
constant,selected_seed_17,761,Adam,2.2768166193008654e-07,0.0021918224237332433
constant,selected_seed_17,781,Adam,2.1743291185254007e-07,0.002156961381908072
constant,selected_seed_17,801,Adam,2.081414662031436e-07,0.002123462675623961
constant,selected_seed_17,821,Adam,1.9968890297202444e-07,0.0020911092500955895
constant,selected_seed_17,841,Adam,1.9197102676383748e-07,0.002059760449420761
constant,selected_seed_17,861,Adam,1.8489768264251108e-07,0.0020293501633290665
constant,selected_seed_17,881,Adam,1.783921219153707e-07,0.001999874288575813
constant,selected_seed_17,901,Adam,1.7238984535821438e-07,0.001971368345741653
constant,selected_seed_17,921,Adam,1.6683703108506655e-07,0.0019438819464450718
constant,selected_seed_17,941,Adam,1.6168879190528501e-07,0.0019174591169093533
constant,selected_seed_17,961,Adam,1.5690750141679864e-07,0.0018921293903111007
constant,selected_seed_17,981,Adam,1.52461328578657e-07,0.001867907707945999
constant,selected_seed_17,1001,Adam,1.4832302623729444e-07,0.001844797728230277
constant,selected_seed_17,1021,Adam,1.4446896647707487e-07,0.001822794686672949
constant,selected_seed_17,1041,Adam,1.4087839228900012e-07,0.0018018869971582249
constant,selected_seed_17,1061,Adam,1.3753284690086431e-07,0.0017820572468412118
constant,selected_seed_17,1081,Adam,1.3441574271471673e-07,0.0017632831138715845
constant,selected_seed_17,1101,Adam,1.3151203684128452e-07,0.0017455383005954444
constant,selected_seed_17,1121,Adam,1.2880798651105018e-07,0.001728793419820249
constant,selected_seed_17,1141,Adam,1.2629096352551814e-07,0.0017130167955434134
constant,selected_seed_17,1161,Adam,1.2394931185587103e-07,0.0016981751708514726
constant,selected_seed_17,1181,Adam,1.217722364615527e-07,0.0016842343218013548
constant,selected_seed_17,1201,Adam,1.1974971450263972e-07,0.0016711595763740305
constant,selected_seed_17,1221,Adam,1.1787242250172917e-07,0.0016589162402625016
constant,selected_seed_17,1241,Adam,1.1613167481242589e-07,0.0016474699345990504
constant,selected_seed_17,1261,Adam,1.1451937009457451e-07,0.0016367868531078971
constant,selected_seed_17,1281,Adam,1.1302794348406864e-07,0.0016268339474868286
constant,selected_seed_17,1301,Adam,1.1165032286145567e-07,0.0016175790503370673
constant,selected_seed_17,1321,Adam,1.1037988813587464e-07,0.0016089909448799848
constant,selected_seed_17,1341,Adam,1.0921043282174025e-07,0.0016010393902050005
constant,selected_seed_17,1361,Adam,1.0813612743560262e-07,0.0015936951100459416
constant,selected_seed_17,1381,Adam,1.0715148441051726e-07,0.0015869297522153767
constant,selected_seed_17,1401,Adam,1.0625132433820979e-07,0.0015807158249264213
constant,selected_seed_17,1421,Adam,1.0543074342245361e-07,0.0015750266153585191
constant,selected_seed_17,1441,Adam,1.0468508207311516e-07,0.001569836095010325
constant,selected_seed_17,1461,Adam,1.0400989459855951e-07,0.0015651188156469227
constant,selected_seed_17,1481,Adam,1.0340091997131957e-07,0.0015608497989978755
constant,selected_seed_17,1501,Adam,1.0285405365304276e-07,0.0015570044227997855
constant,selected_seed_17,1521,Adam,1.0236532047323956e-07,0.0015535583053006535
constant,selected_seed_17,1541,Adam,1.0193084856473795e-07,0.0015504871899523402
constant,selected_seed_17,1561,Adam,1.0154684436870871e-07,0.0015477668317088263
constant,selected_seed_17,1581,Adam,1.012095687347448e-07,0.0015453728861214455
constant,selected_seed_17,1601,Adam,1.0091531415744091e-07,0.00154328080227566
constant,selected_seed_17,1621,Adam,1.0066038321047414e-07,0.0015414657205490069
constant,selected_seed_17,1641,Adam,1.0044106826238479e-07,0.0015399023761867882
constant,selected_seed_17,1661,Adam,1.002536325847976e-07,0.0015385650097908539
constant,selected_seed_17,1681,Adam,1.0009429299325442e-07,0.0015374272859874313
constant,selected_seed_17,1701,Adam,9.995920419245283e-08,0.0015364622217470068
constant,selected_seed_17,1721,Adam,9.984444503057391e-08,0.0015356421259788617
constant,selected_seed_17,1741,Adam,9.974600690045095e-08,0.00153493855191166
constant,selected_seed_17,1761,Adam,9.965978455723036e-08,0.001534322263065785
constant,selected_seed_17,1781,Adam,9.958156965139443e-08,0.0015337632119797025
constant,selected_seed_17,1800,Adam,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1810,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1820,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1830,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1840,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1850,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1860,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1870,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1880,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1890,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1900,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1910,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1920,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1930,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1940,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1950,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1960,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1970,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1980,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,1990,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,2000,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,2010,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,2020,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,2030,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,2040,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_17,2050,LBFGS,9.951075355016317e-08,0.00153325702240442
constant,selected_seed_27,1,Adam,0.00043625740524292803,0.1023480747289061
constant,selected_seed_27,21,Adam,4.09290957308743e-05,0.03503921587609164
constant,selected_seed_27,41,Adam,2.635244837331687e-05,0.027452857102692567
constant,selected_seed_27,61,Adam,2.4785754699107882e-05,0.02636980408959344
constant,selected_seed_27,81,Adam,2.21746625394304e-05,0.02506232090150201
constant,selected_seed_27,101,Adam,1.9221744322171227e-05,0.02327498807002076
constant,selected_seed_27,121,Adam,1.503692516268169e-05,0.0203627232030899
constant,selected_seed_27,141,Adam,9.98892394222116e-06,0.016205110506787784
constant,selected_seed_27,161,Adam,5.588089548589796e-06,0.011430840546849886
constant,selected_seed_27,181,Adam,3.0821470139818e-06,0.00748033952806121
constant,selected_seed_27,201,Adam,2.1925277852468026e-06,0.005781935615920402
constant,selected_seed_27,221,Adam,1.8909815586870888e-06,0.005242767044535534
constant,selected_seed_27,241,Adam,1.7082153242172005e-06,0.004885038631767212
constant,selected_seed_27,261,Adam,1.5812920064807541e-06,0.0046711256160715505
constant,selected_seed_27,281,Adam,1.484316264325085e-06,0.004522445911174475
constant,selected_seed_27,301,Adam,1.404336571413621e-06,0.00441875366857555
constant,selected_seed_27,321,Adam,1.3335247219369809e-06,0.004331956830541527
constant,selected_seed_27,341,Adam,1.2680800205557556e-06,0.004254050295657633
constant,selected_seed_27,361,Adam,1.206080717914369e-06,0.004179944034835048
constant,selected_seed_27,381,Adam,1.1457116349172733e-06,0.004104541567697029
constant,selected_seed_27,401,Adam,1.0855650804250405e-06,0.004021692394379611
constant,selected_seed_27,421,Adam,1.0254844263033682e-06,0.0039286267846381315
constant,selected_seed_27,441,Adam,9.663703607964736e-07,0.003827517927616763
constant,selected_seed_27,461,Adam,9.091425673118438e-07,0.003723172496982545
constant,selected_seed_27,481,Adam,8.5412273175305e-07,0.0036193138105314704
constant,selected_seed_27,501,Adam,8.012317516388923e-07,0.0035173610057584632
constant,selected_seed_27,521,Adam,7.503710112166071e-07,0.0034174385359580584
constant,selected_seed_27,541,Adam,7.015675590640515e-07,0.003319349357822763
constant,selected_seed_27,561,Adam,6.549318760216477e-07,0.0032229395654687033
constant,selected_seed_27,581,Adam,6.105845166563334e-07,0.003128188657107863
constant,selected_seed_27,601,Adam,5.686183666848824e-07,0.0030352249297491414
constant,selected_seed_27,621,Adam,5.290927410070255e-07,0.002944299379197395
constant,selected_seed_27,641,Adam,4.920401130952919e-07,0.0028557389847753303
constant,selected_seed_27,661,Adam,4.5747359198624407e-07,0.002769908840599568
constant,selected_seed_27,681,Adam,4.2539042319057646e-07,0.0026871923314985675
constant,selected_seed_27,701,Adam,3.957699086405294e-07,0.002607971076370805
constant,selected_seed_27,721,Adam,3.685671849735457e-07,0.0025325836851472503
constant,selected_seed_27,741,Adam,3.4370765421045525e-07,0.002461271059392136
constant,selected_seed_27,761,Adam,3.210866490000226e-07,0.0023941415407790706
constant,selected_seed_27,781,Adam,3.005748353042152e-07,0.0023311765672296785
constant,selected_seed_27,801,Adam,2.8202647268110836e-07,0.002272263837006863
constant,selected_seed_27,821,Adam,2.652875307252877e-07,0.0022172319546657398
constant,selected_seed_27,841,Adam,2.502022214723923e-07,0.0021658735279180877
constant,selected_seed_27,861,Adam,2.366177539833511e-07,0.002117958591152465
constant,selected_seed_27,881,Adam,2.243876038362308e-07,0.002073244054331129
constant,selected_seed_27,901,Adam,2.1337365412090305e-07,0.0020314822285312506
constant,selected_seed_27,921,Adam,2.0344750310146817e-07,0.0019924288829298344
constant,selected_seed_27,941,Adam,1.9449116244831963e-07,0.0019558503814370875
constant,selected_seed_27,961,Adam,1.8639731319804744e-07,0.001921529462923059
constant,selected_seed_27,981,Adam,1.7906924324711994e-07,0.001889269450578148
constant,selected_seed_27,1001,Adam,1.7242055587252796e-07,0.0018588968409372411
constant,selected_seed_27,1021,Adam,1.66374710848201e-07,0.0018302623006517798
constant,selected_seed_27,1041,Adam,1.6086443782610321e-07,0.001803240139799931
constant,selected_seed_27,1061,Adam,1.5583104708751372e-07,0.001777726396003235
constant,selected_seed_27,1081,Adam,1.5122365704257042e-07,0.0017536357835256098
constant,selected_seed_27,1101,Adam,1.4699836068903582e-07,0.0017308979131452854
constant,selected_seed_27,1121,Adam,1.4311736129424038e-07,0.0017094533059253466
constant,selected_seed_27,1141,Adam,1.39548115086939e-07,0.0016892497355614055
constant,selected_seed_27,1161,Adam,1.3626252025967877e-07,0.0016702393100863574
constant,selected_seed_27,1181,Adam,1.332361848736099e-07,0.0016523764813429179
constant,selected_seed_27,1201,Adam,1.3044779338899643e-07,0.0016356169349376528
constant,selected_seed_27,1221,Adam,1.278785771518013e-07,0.0016199171480629786
constant,selected_seed_27,1241,Adam,1.2551188255547252e-07,0.0016052343459729437
constant,selected_seed_27,1261,Adam,1.2333282381150892e-07,0.0015915266239095128
constant,selected_seed_27,1281,Adam,1.2132800501359393e-07,0.001578753083010013
constant,selected_seed_27,1301,Adam,1.1948529695054244e-07,0.0015668739107022086
constant,selected_seed_27,1321,Adam,1.1779365631016977e-07,0.0015558503930856984
constant,selected_seed_27,1341,Adam,1.1624297741233287e-07,0.0015456448746583415
constant,selected_seed_27,1361,Adam,1.1482396886103608e-07,0.0015362206873152434
constant,selected_seed_27,1381,Adam,1.1352804933512513e-07,0.0015275420662425945
constant,selected_seed_27,1401,Adam,1.1234725815272708e-07,0.0015195740629701132
constant,selected_seed_27,1421,Adam,1.1127417731784668e-07,0.0015122824595208506
constant,selected_seed_27,1441,Adam,1.1030186256635445e-07,0.0015056336835991115
constant,selected_seed_27,1461,Adam,1.0942378153847434e-07,0.00149959472290523
constant,selected_seed_27,1481,Adam,1.0863375766620602e-07,0.001494133036290853
constant,selected_seed_27,1501,Adam,1.0792591871477854e-07,0.0014892164599068613
constant,selected_seed_27,1521,Adam,1.0729464918571622e-07,0.0014848131072709748
constant,selected_seed_27,1541,Adam,1.0673454599690701e-07,0.0014808912630100723
constant,selected_seed_27,1561,Adam,1.0624037701850208e-07,0.0014774192707752306
constant,selected_seed_27,1581,Adam,1.0580704217489165e-07,0.0014743654164370114
constant,selected_seed_27,1601,Adam,1.0542953693165831e-07,0.0014716978081477019
constant,selected_seed_27,1621,Adam,1.0510291807914986e-07,0.0014693842552265092
constant,selected_seed_27,1641,Adam,1.0482227180610927e-07,0.001467392148112246
constant,selected_seed_27,1661,Adam,1.045826841310677e-07,0.0014656883418583868
constant,selected_seed_27,1681,Adam,1.0437921382818439e-07,0.0014642390458289045
constant,selected_seed_27,1701,Adam,1.0420686804911682e-07,0.0014630097223896112
constant,selected_seed_27,1721,Adam,1.0406058090372066e-07,0.0014619649974555709
constant,selected_seed_27,1741,Adam,1.0393519531961367e-07,0.0014610685857078991
constant,selected_seed_27,1761,Adam,1.0382544855296209e-07,0.0014602832330760877
constant,selected_seed_27,1781,Adam,1.037259617688036e-07,0.0014595706786604658
constant,selected_seed_27,1800,Adam,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1810,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1820,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1830,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1840,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1850,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1860,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1870,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1880,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1890,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1900,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1910,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1920,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1930,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1940,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1950,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1960,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1970,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1980,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,1990,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,2000,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,2010,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,2020,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,2030,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,2040,LBFGS,1.0363594382198141e-07,0.001458925411933857
constant,selected_seed_27,2050,LBFGS,1.0363594382198141e-07,0.001458925411933857
diverse,12_64_0.0,1,Adam,0.0006207899069550796,0.1702141693386501
diverse,12_64_0.0,21,Adam,6.939715705893124e-05,0.06186894205944939
diverse,12_64_0.0,41,Adam,3.749258175504401e-05,0.051234158053738654
diverse,12_64_0.0,61,Adam,2.8266136435304847e-05,0.04655391263029471
diverse,12_64_0.0,81,Adam,2.489577104244555e-05,0.04418967724407631
diverse,12_64_0.0,101,Adam,2.2982862820675382e-05,0.0436075852153974
diverse,12_64_0.0,121,Adam,2.1351821005516836e-05,0.042839892353636715
diverse,12_64_0.0,141,Adam,1.983217780360174e-05,0.042237093395028374
diverse,12_64_0.0,161,Adam,1.834395164200124e-05,0.041708558127993185
diverse,12_64_0.0,181,Adam,1.6857725918489722e-05,0.04113798803246251
diverse,12_64_0.0,201,Adam,1.5363648854938842e-05,0.04045417724092655
diverse,12_64_0.0,221,Adam,1.3868495522717871e-05,0.03959026561665949
diverse,12_64_0.0,241,Adam,1.2400341784362448e-05,0.03853561263892936
diverse,12_64_0.0,261,Adam,1.1000946708342314e-05,0.037342480436774114
diverse,12_64_0.0,281,Adam,9.70943744325265e-06,0.03608711905646468
diverse,12_64_0.0,301,Adam,8.554081470515499e-06,0.0348285187287609
diverse,12_64_0.0,321,Adam,7.5497034684241545e-06,0.03360345767885717
diverse,12_64_0.0,341,Adam,6.694121465964102e-06,0.032439794378563654
diverse,12_64_0.0,361,Adam,5.970402743957301e-06,0.03135969854365069
diverse,12_64_0.0,381,Adam,5.355916375216004e-06,0.030376600838427314
diverse,12_64_0.0,401,Adam,4.8300560813111795e-06,0.029494763012692445
diverse,12_64_0.0,421,Adam,4.37679971128645e-06,0.028711074573415214
diverse,12_64_0.0,441,Adam,3.984022035855657e-06,0.028017552844852266
diverse,12_64_0.0,461,Adam,3.6421100062304e-06,0.02740381324518087
diverse,12_64_0.0,481,Adam,3.3430061695737766e-06,0.026859069691168427
diverse,12_64_0.0,501,Adam,3.0797989138111326e-06,0.02637356338366211
diverse,12_64_0.0,521,Adam,2.846632526111239e-06,0.025939267633647234
diverse,12_64_0.0,541,Adam,2.6387014672327623e-06,0.025549873344766792
diverse,12_64_0.0,561,Adam,2.4521998699317175e-06,0.025200379047393133
diverse,12_64_0.0,581,Adam,2.2841997220301134e-06,0.024886640516058194
diverse,12_64_0.0,601,Adam,2.132483302690744e-06,0.02460504745552253
diverse,12_64_0.0,621,Adam,1.9953644668659553e-06,0.024352336670195256
diverse,12_64_0.0,641,Adam,1.8715241555409197e-06,0.02412549808280296
diverse,12_64_0.0,661,Adam,1.759874432355495e-06,0.023921734963920575
diverse,12_64_0.0,681,Adam,1.6594569742662275e-06,0.023738454330063722
diverse,12_64_0.0,701,Adam,1.5693759375383485e-06,0.023573272124058818
diverse,12_64_0.0,721,Adam,1.48876088955148e-06,0.023424022123054184
diverse,12_64_0.0,741,Adam,1.4167529908650672e-06,0.023288761118404815
diverse,12_64_0.0,761,Adam,1.3525068160208088e-06,0.023165766758266294
diverse,12_64_0.0,781,Adam,1.2952008072271687e-06,0.02305352780516063
diverse,12_64_0.0,801,Adam,1.2440508135016043e-06,0.022950728662871497
diverse,12_64_0.0,821,Adam,1.198322910899357e-06,0.022856230738763944
diverse,12_64_0.0,841,Adam,1.157343314922815e-06,0.022769052917603026
diverse,12_64_0.0,861,Adam,1.1205044755119598e-06,0.022688352678576957
diverse,12_64_0.0,881,Adam,1.0872673371636376e-06,0.02261340862644204
diverse,12_64_0.0,901,Adam,1.0571602874762373e-06,0.022543604660635194
diverse,12_64_0.0,921,Adam,1.029775576879887e-06,0.022478415720229104
diverse,12_64_0.0,941,Adam,1.0047640478453993e-06,0.022417394958091454
diverse,12_64_0.0,961,Adam,9.81828936141138e-07,0.022360162221399773
diverse,12_64_0.0,981,Adam,9.607193616286698e-07,0.022306393768731295
diverse,12_64_0.0,1001,Adam,9.412239590972468e-07,0.02225581319057475
diverse,12_64_0.0,1021,Adam,9.231649423920723e-07,0.022208183506357823
diverse,12_64_0.0,1041,Adam,9.063927647359623e-07,0.022163300393196545
diverse,12_64_0.0,1061,Adam,8.90781440509091e-07,0.022120986473259788
diverse,12_64_0.0,1081,Adam,8.762245272861682e-07,0.0220810865602587
diverse,12_64_0.0,1101,Adam,8.626317262868669e-07,0.022043463748323583
diverse,12_64_0.0,1121,Adam,8.49926038070134e-07,0.022007996220433562
diverse,12_64_0.0,1141,Adam,8.380414022229997e-07,0.021974574657142254
diverse,12_64_0.0,1161,Adam,8.269207500394118e-07,0.02194310013659835
diverse,12_64_0.0,1181,Adam,8.165144041415741e-07,0.021913482430672458
diverse,12_64_0.0,1201,Adam,8.067787662142826e-07,0.021885638616887974
diverse,12_64_0.0,1221,Adam,7.976752419567579e-07,0.02185949194014824
diverse,12_64_0.0,1241,Adam,7.891693601072735e-07,0.02183497087104807
diverse,12_64_0.0,1261,Adam,7.812300494944594e-07,0.021812008318482536
diverse,12_64_0.0,1281,Adam,7.738290443154135e-07,0.02179054096329665
diverse,12_64_0.0,1301,Adam,7.669403931934576e-07,0.02177050868701489
diverse,12_64_0.0,1321,Adam,7.605400520719933e-07,0.021751854075486604
diverse,12_64_0.0,1341,Adam,7.546055447418491e-07,0.021734521981836372
diverse,12_64_0.0,1361,Adam,7.491156778786776e-07,0.02171845913665216
diverse,12_64_0.0,1381,Adam,7.440502999856565e-07,0.021703613796087352
diverse,12_64_0.0,1401,Adam,7.393900956886501e-07,0.02168993542066626
diverse,12_64_0.0,1421,Adam,7.35116408498797e-07,0.021677374379212022
diverse,12_64_0.0,1441,Adam,7.312110865124828e-07,0.021665881673571925
diverse,12_64_0.0,1461,Adam,7.276563466202973e-07,0.021655408680792257
diverse,12_64_0.0,1481,Adam,7.244346536945686e-07,0.02164590691016384
diverse,12_64_0.0,1501,Adam,7.215286119597619e-07,0.02163732777317634
diverse,12_64_0.0,1521,Adam,7.18920866354545e-07,0.021629622364928977
diverse,12_64_0.0,1541,Adam,7.165940121951848e-07,0.021622741255980425
diverse,12_64_0.0,1561,Adam,7.145305118687345e-07,0.021616634294006544
diverse,12_64_0.0,1581,Adam,7.127126176383542e-07,0.021611250414992837
diverse,12_64_0.0,1601,Adam,7.11122299945925e-07,0.021606537464030462
diverse,12_64_0.0,1621,Adam,7.097411808598045e-07,0.021602442026125445
diverse,12_64_0.0,1641,Adam,7.085504725468542e-07,0.02159890926777562
diverse,12_64_0.0,1661,Adam,7.075309208543714e-07,0.021595882790425954
diverse,12_64_0.0,1681,Adam,7.066627542744869e-07,0.02159330449727997
diverse,12_64_0.0,1701,Adam,7.059256387343457e-07,0.021591114475311368
diverse,12_64_0.0,1721,Adam,7.052986388123832e-07,0.021589250894653113
diverse,12_64_0.0,1741,Adam,7.047601861250407e-07,0.021587649927764144
diverse,12_64_0.0,1761,Adam,7.042880557590393e-07,0.021586245690756498
diverse,12_64_0.0,1781,Adam,7.038593517402161e-07,0.021584970208857277
diverse,12_64_0.0,1800,Adam,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1810,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1820,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1830,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1840,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1850,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1860,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1870,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1880,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1890,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1900,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1910,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1920,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1930,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1940,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1950,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1960,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1970,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1980,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,1990,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,2000,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,2010,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,2020,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,2030,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,2040,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,12_64_0.0,2050,LBFGS,7.034708450611442e-07,0.021583813959183032
diverse,24_64_0.02,1,Adam,0.0006557406719355266,0.17031877587885938
diverse,24_64_0.02,21,Adam,7.222693830881978e-05,0.060421880539192396
diverse,24_64_0.02,41,Adam,3.919371128906464e-05,0.05093826407485605
diverse,24_64_0.02,61,Adam,3.015084015364493e-05,0.04636663532244923
diverse,24_64_0.02,81,Adam,2.6775420443354476e-05,0.04433506454240831
diverse,24_64_0.02,101,Adam,2.4751933226141876e-05,0.04360204594078612
diverse,24_64_0.02,121,Adam,2.3032185404802224e-05,0.04276923783260461
diverse,24_64_0.02,141,Adam,2.1428457600393093e-05,0.04209908655564514
diverse,24_64_0.02,161,Adam,1.986451836774818e-05,0.041548749060465795
diverse,24_64_0.02,181,Adam,1.831119321020909e-05,0.04098604878482605
diverse,24_64_0.02,201,Adam,1.675256561221844e-05,0.04032180041516742
diverse,24_64_0.02,221,Adam,1.5187296211315405e-05,0.039484520570480415
diverse,24_64_0.02,241,Adam,1.3637766521099349e-05,0.03845527430411022
diverse,24_64_0.02,261,Adam,1.214608772740153e-05,0.037271938063263774
diverse,24_64_0.02,281,Adam,1.0757655523131328e-05,0.036001525072387526
diverse,24_64_0.02,301,Adam,9.50804072131643e-06,0.034706628397393066
diverse,24_64_0.02,321,Adam,8.416061113060144e-06,0.03343578298209245
diverse,24_64_0.02,341,Adam,7.4802862304170795e-06,0.032226838555561715
