family,candidate,step,phase,train,validation_velocity_rel_l2
diverse,24_64_0.02,521,Adam,1.3187703892888726e-06,0.09482497720100369
diverse,24_64_0.02,541,Adam,1.26144948472337e-06,0.09489544129196995
diverse,24_64_0.02,561,Adam,1.2090972138076054e-06,0.09497430536357951
diverse,24_64_0.02,581,Adam,1.1606784410236271e-06,0.09506078046427524
diverse,24_64_0.02,601,Adam,1.1154330987885643e-06,0.09515364900609788
diverse,24_64_0.02,621,Adam,1.0728042823121077e-06,0.0952514857596518
diverse,24_64_0.02,641,Adam,1.0323844132037948e-06,0.09535282498205738
diverse,24_64_0.02,661,Adam,9.938759261912556e-07,0.09545627243625189
diverse,24_64_0.02,681,Adam,9.570625100990189e-07,0.09556057182233495
diverse,24_64_0.02,701,Adam,9.217877913812094e-07,0.09566463784341878
diverse,24_64_0.02,721,Adam,8.87939313868911e-07,0.09576756684632594
diverse,24_64_0.02,741,Adam,8.554363899084047e-07,0.09586863337826353
diverse,24_64_0.02,761,Adam,8.242208640766484e-07,0.09596727843347234
diverse,24_64_0.02,781,Adam,7.942501171938701e-07,0.09606309313997823
diverse,24_64_0.02,801,Adam,7.654918162696122e-07,0.09615580023114745
diverse,24_64_0.02,821,Adam,7.379200318075594e-07,0.0962452347530198
diverse,24_64_0.02,841,Adam,7.115124241304001e-07,0.09633132492555883
diverse,24_64_0.02,861,Adam,6.862482595249084e-07,0.09641407377022385
diverse,24_64_0.02,881,Adam,6.621070629597116e-07,0.09649354193900517
diverse,24_64_0.02,901,Adam,6.390677513486765e-07,0.09656983206664888
diverse,24_64_0.02,921,Adam,6.171081223600104e-07,0.09664307488030788
diverse,24_64_0.02,941,Adam,5.962046000083707e-07,0.09671341722028304
diverse,24_64_0.02,961,Adam,5.763321604441947e-07,0.09678101204530555
diverse,24_64_0.02,981,Adam,5.574643798477988e-07,0.09684601041680618
diverse,24_64_0.02,1001,Adam,5.395735613975273e-07,0.09690855538318346
diverse,24_64_0.02,1021,Adam,5.22630910180976e-07,0.096968777622338
diverse,24_64_0.02,1041,Adam,5.066067340052327e-07,0.09702679265272057
diverse,24_64_0.02,1061,Adam,4.914706547642968e-07,0.09708269939193369
diverse,24_64_0.02,1081,Adam,4.771918198088906e-07,0.09713657982753282
diverse,24_64_0.02,1101,Adam,4.637391060972881e-07,0.0971884995653376
diverse,24_64_0.02,1121,Adam,4.510813121968575e-07,0.09723850903340843
diverse,24_64_0.02,1141,Adam,4.391873347893039e-07,0.09728664514145771
diverse,24_64_0.02,1161,Adam,4.280263274579768e-07,0.09733293322247413
diverse,24_64_0.02,1181,Adam,4.175678403737684e-07,0.09737738911274177
diverse,24_64_0.02,1201,Adam,4.077819401532901e-07,0.09742002125582766
diverse,24_64_0.02,1221,Adam,3.9863930969840054e-07,0.09746083274373957
diverse,24_64_0.02,1241,Adam,3.901113282685995e-07,0.09749982323317852
diverse,24_64_0.02,1261,Adam,3.8217013239945247e-07,0.09753699069602272
diverse,24_64_0.02,1281,Adam,3.747886585658601e-07,0.09757233298067484
diverse,24_64_0.02,1301,Adam,3.679406687021201e-07,0.09760584917479032
diverse,24_64_0.02,1321,Adam,3.616007598362308e-07,0.09763754077045805
diverse,24_64_0.02,1341,Adam,3.557443591811104e-07,0.09766741264053952
diverse,24_64_0.02,1361,Adam,3.5034770605967056e-07,0.0976954738400248
diverse,24_64_0.02,1381,Adam,3.453878220346057e-07,0.09772173824939012
diverse,24_64_0.02,1401,Adam,3.4084247057819145e-07,0.09774622507845981
diverse,24_64_0.02,1421,Adam,3.3669010756267154e-07,0.09776895924957237
diverse,24_64_0.02,1441,Adam,3.329098237872373e-07,0.09778997167824588
diverse,24_64_0.02,1461,Adam,3.2948128069093763e-07,0.09780929946832276
diverse,24_64_0.02,1481,Adam,3.26384640338509e-07,0.0978269860369622
diverse,24_64_0.02,1501,Adam,3.236004907128416e-07,0.09784308118303031
diverse,24_64_0.02,1521,Adam,3.21109767307112e-07,0.09785764111055337
diverse,24_64_0.02,1541,Adam,3.1889367198379493e-07,0.09787072841704822
diverse,24_64_0.02,1561,Adam,3.169335900580969e-07,0.09788241205481071
diverse,24_64_0.02,1581,Adam,3.152110065702796e-07,0.09789276727167091
diverse,24_64_0.02,1601,Adam,3.137074227345928e-07,0.09790187553634988
diverse,24_64_0.02,1621,Adam,3.124042735912507e-07,0.09790982445238224
diverse,24_64_0.02,1641,Adam,3.112828479406438e-07,0.09791670766360952
diverse,24_64_0.02,1661,Adam,3.1032421170396206e-07,0.0979226247534801
diverse,24_64_0.02,1681,Adam,3.095091359292182e-07,0.09792768113980477
diverse,24_64_0.02,1701,Adam,3.0881803074365277e-07,0.09793198796618614
diverse,24_64_0.02,1721,Adam,3.082308866394738e-07,0.09793566199105747
diverse,24_64_0.02,1741,Adam,3.0772722456636456e-07,0.09793882547511928
diverse,24_64_0.02,1761,Adam,3.072860563872847e-07,0.09794160606795024
diverse,24_64_0.02,1781,Adam,3.0688585732955693e-07,0.09794413669467672
diverse,24_64_0.02,1800,Adam,3.0652351572400487e-07,0.09794643497389788
diverse,24_64_0.02,1810,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1820,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1830,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1840,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1850,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1860,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1870,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1880,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1890,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1900,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1910,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1920,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1930,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1940,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1950,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1960,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1970,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1980,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,1990,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,2000,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,2010,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,2020,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,2030,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,2040,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_64_0.02,2050,LBFGS,3.2195249064793154e-06,0.09425543036604292
diverse,24_96_0.02,1,Adam,0.0004999220586345432,0.2260485552187031
diverse,24_96_0.02,21,Adam,4.267370203770068e-05,0.11970304803298112
diverse,24_96_0.02,41,Adam,1.810816004814072e-05,0.1005719677689166
diverse,24_96_0.02,61,Adam,1.0327938331819067e-05,0.09606438527482333
diverse,24_96_0.02,81,Adam,7.90853713293328e-06,0.09604866692126249
diverse,24_96_0.02,101,Adam,6.632627084125627e-06,0.09586291105815604
diverse,24_96_0.02,121,Adam,5.643107820984657e-06,0.09547948566881176
diverse,24_96_0.02,141,Adam,4.847159602910264e-06,0.0952520197494619
diverse,24_96_0.02,161,Adam,4.181232627064258e-06,0.09507317663645493
diverse,24_96_0.02,181,Adam,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,201,Adam,3.1274269099466847e-06,0.09516445244349758
diverse,24_96_0.02,221,Adam,2.716299378206802e-06,0.095301102201379
diverse,24_96_0.02,241,Adam,2.374745551209452e-06,0.09541980803445929
diverse,24_96_0.02,261,Adam,2.096741478669818e-06,0.09549365278460412
diverse,24_96_0.02,281,Adam,1.874769134754765e-06,0.09551699572322042
diverse,24_96_0.02,301,Adam,1.700035221826717e-06,0.09549830058755132
diverse,24_96_0.02,321,Adam,1.5628336403406243e-06,0.09545064163608535
diverse,24_96_0.02,341,Adam,1.4534720602226896e-06,0.09538762741229673
diverse,24_96_0.02,361,Adam,1.3635066812192565e-06,0.09532092075650693
diverse,24_96_0.02,381,Adam,1.286518967883916e-06,0.09525903165524904
diverse,24_96_0.02,401,Adam,1.2181413858988586e-06,0.095207102391062
diverse,24_96_0.02,421,Adam,1.1556163216213857e-06,0.09516737604492996
diverse,24_96_0.02,441,Adam,1.0972713388890492e-06,0.09514002197816591
diverse,24_96_0.02,461,Adam,1.0421075040477742e-06,0.09512401202786601
diverse,24_96_0.02,481,Adam,9.895297541783573e-07,0.09511783022632957
diverse,24_96_0.02,501,Adam,9.391833020232014e-07,0.09511993059598922
diverse,24_96_0.02,521,Adam,8.908563366475762e-07,0.0951289655568546
diverse,24_96_0.02,541,Adam,8.444220514845721e-07,0.09514385444220311
diverse,24_96_0.02,561,Adam,7.998041095076208e-07,0.09516376087840572
diverse,24_96_0.02,581,Adam,7.569562598700104e-07,0.09518802910626964
diverse,24_96_0.02,601,Adam,7.158504346277485e-07,0.09521611131194889
diverse,24_96_0.02,621,Adam,6.76469749408905e-07,0.09524750483267037
diverse,24_96_0.02,641,Adam,6.38804171798011e-07,0.09528170857483381
diverse,24_96_0.02,661,Adam,6.028475217451892e-07,0.09531820101164147
diverse,24_96_0.02,681,Adam,5.685950698363827e-07,0.0953564373553145
diverse,24_96_0.02,701,Adam,5.360413892508133e-07,0.09539586078753694
diverse,24_96_0.02,721,Adam,5.051783602493337e-07,0.09543592170623402
diverse,24_96_0.02,741,Adam,4.7599336624980854e-07,0.09547609936078236
diverse,24_96_0.02,761,Adam,4.4846778543120976e-07,0.0955159214830977
diverse,24_96_0.02,781,Adam,4.2257588998197195e-07,0.09555497909919437
diverse,24_96_0.02,801,Adam,3.9828423333627795e-07,0.0955929352522336
diverse,24_96_0.02,821,Adam,3.7555155179042384e-07,0.09562952764034205
diverse,24_96_0.02,841,Adam,3.543291483401608e-07,0.09566456605040342
diverse,24_96_0.02,861,Adam,3.345616778023219e-07,0.09569792593583884
diverse,24_96_0.02,881,Adam,3.1618822194716445e-07,0.09572953960055161
diverse,24_96_0.02,901,Adam,2.991435337593749e-07,0.09575938631347344
diverse,24_96_0.02,921,Adam,2.8335933815773167e-07,0.09578748239939239
diverse,24_96_0.02,941,Adam,2.687655966749949e-07,0.09581387202814398
diverse,24_96_0.02,961,Adam,2.5529166923046197e-07,0.09583861912349431
diverse,24_96_0.02,981,Adam,2.4286733176611574e-07,0.09586180057187144
diverse,24_96_0.02,1001,Adam,2.314236305695471e-07,0.09588350074059107
diverse,24_96_0.02,1021,Adam,2.2089357088737664e-07,0.09590380720967656
diverse,24_96_0.02,1041,Adam,2.1121264875057436e-07,0.09592280756696711
diverse,24_96_0.02,1061,Adam,2.023192415168276e-07,0.09594058709740183
diverse,24_96_0.02,1081,Adam,1.941548756110119e-07,0.09595722720058825
diverse,24_96_0.02,1101,Adam,1.8666439046525235e-07,0.09597280438582664
diverse,24_96_0.02,1121,Adam,1.7979601669855565e-07,0.09598738971387447
diverse,24_96_0.02,1141,Adam,1.7350138485309916e-07,0.09600104857582321
diverse,24_96_0.02,1161,Adam,1.67735478996395e-07,0.0960138407193506
diverse,24_96_0.02,1181,Adam,1.624565474861004e-07,0.09602582045032933
diverse,24_96_0.02,1201,Adam,1.576259813198235e-07,0.09603703695300889
diverse,24_96_0.02,1221,Adam,1.53208168812127e-07,0.09604753468479252
diverse,24_96_0.02,1241,Adam,1.4917033386394398e-07,0.09605735381220286
diverse,24_96_0.02,1261,Adam,1.4548236380256268e-07,0.09606653066323062
diverse,24_96_0.02,1281,Adam,1.421166316529662e-07,0.09607509817815657
diverse,24_96_0.02,1301,Adam,1.390478167334529e-07,0.09608308634638292
diverse,24_96_0.02,1321,Adam,1.362527266329716e-07,0.09609052262104362
diverse,24_96_0.02,1341,Adam,1.337101229104357e-07,0.0960974323063887
diverse,24_96_0.02,1361,Adam,1.3140055224608328e-07,0.09610383891535022
diverse,24_96_0.02,1381,Adam,1.2930618426190072e-07,0.09610976449644762
diverse,24_96_0.02,1401,Adam,1.2741065680340752e-07,0.09611522993042748
diverse,24_96_0.02,1421,Adam,1.256989291303135e-07,0.09612025519786432
diverse,24_96_0.02,1441,Adam,1.2415714319057406e-07,0.09612485961947745
diverse,24_96_0.02,1461,Adam,1.2277249294334355e-07,0.09612906207121735
diverse,24_96_0.02,1481,Adam,1.2153310154369052e-07,0.09613288117630941
diverse,24_96_0.02,1501,Adam,1.20427906098642e-07,0.09613633547645836
diverse,24_96_0.02,1521,Adam,1.194465496436712e-07,0.09613944358435342
diverse,24_96_0.02,1541,Adam,1.1857927996527184e-07,0.09614222431949584
diverse,24_96_0.02,1561,Adam,1.1781685490362547e-07,0.09614469682922117
diverse,24_96_0.02,1581,Adam,1.1715045380504246e-07,0.09614688069661628
diverse,24_96_0.02,1601,Adam,1.1657159485291382e-07,0.09614879603684948
diverse,24_96_0.02,1621,Adam,1.1607205808491397e-07,0.09615046358323631
diverse,24_96_0.02,1641,Adam,1.1564381400000097e-07,0.09615190476416097
diverse,24_96_0.02,1661,Adam,1.1527895776844187e-07,0.09615314177175356
diverse,24_96_0.02,1681,Adam,1.149696491787073e-07,0.09615419762298637
diverse,24_96_0.02,1701,Adam,1.1470805858347136e-07,0.09615509621359007
diverse,24_96_0.02,1721,Adam,1.1448631923967308e-07,0.09615586236490772
diverse,24_96_0.02,1741,Adam,1.1429648657058344e-07,0.09615652186350443
diverse,24_96_0.02,1761,Adam,1.1413050500641544e-07,0.09615710149304732
diverse,24_96_0.02,1781,Adam,1.1398018317866292e-07,0.09615762905768496
diverse,24_96_0.02,1800,Adam,1.1384428538874029e-07,0.09615810827362048
diverse,24_96_0.02,1810,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1820,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1830,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1840,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1850,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1860,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1870,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1880,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1890,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1900,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1910,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1920,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1930,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1940,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1950,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1960,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1970,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1980,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,1990,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,2000,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,2010,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,2020,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,2030,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,2040,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,24_96_0.02,2050,LBFGS,3.6132586053554615e-06,0.09506594537216023
diverse,selected_seed_17,1,Adam,0.000492980055040057,0.22524490190292185
diverse,selected_seed_17,21,Adam,8.471948594192049e-05,0.1267939797955689
diverse,selected_seed_17,41,Adam,2.379075636373448e-05,0.09627109608063156
diverse,selected_seed_17,61,Adam,1.1096926513906807e-05,0.08547915242671378
diverse,selected_seed_17,81,Adam,7.859977311442051e-06,0.08416981555172964
diverse,selected_seed_17,101,Adam,6.685088671237289e-06,0.08369354707835414
diverse,selected_seed_17,121,Adam,5.894296191000428e-06,0.08314549578063737
diverse,selected_seed_17,141,Adam,5.255010511895196e-06,0.0830362599907343
diverse,selected_seed_17,161,Adam,4.721202243375824e-06,0.08292044684361917
diverse,selected_seed_17,181,Adam,4.265472039518403e-06,0.08279144675588887
diverse,selected_seed_17,201,Adam,3.867992706871461e-06,0.0827002136059469
diverse,selected_seed_17,221,Adam,3.5137964941199266e-06,0.08265169868614558
diverse,selected_seed_17,241,Adam,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,261,Adam,2.9005230817518876e-06,0.08267529763952777
diverse,selected_seed_17,281,Adam,2.6347644684437703e-06,0.08272473372089456
diverse,selected_seed_17,301,Adam,2.3960450670704068e-06,0.08278387405551452
diverse,selected_seed_17,321,Adam,2.185165990659812e-06,0.08284557720092474
diverse,selected_seed_17,341,Adam,2.002312045873682e-06,0.08290572916846867
diverse,selected_seed_17,361,Adam,1.846404766022512e-06,0.08296287773759624
diverse,selected_seed_17,381,Adam,1.7149974161582203e-06,0.08301760933426458
diverse,selected_seed_17,401,Adam,1.6046360094081487e-06,0.08307200348334737
diverse,selected_seed_17,421,Adam,1.5114551111740114e-06,0.08312892055114199
diverse,selected_seed_17,441,Adam,1.4317419700772172e-06,0.0831912174966973
diverse,selected_seed_17,461,Adam,1.3622999243552115e-06,0.08326108942464228
diverse,selected_seed_17,481,Adam,1.3005835684055685e-06,0.08333970976046158
diverse,selected_seed_17,501,Adam,1.244671232139538e-06,0.08342718897196137
diverse,selected_seed_17,521,Adam,1.1931602830845613e-06,0.083522754797911
diverse,selected_seed_17,541,Adam,1.14504704887177e-06,0.0836250274411629
diverse,selected_seed_17,561,Adam,1.0996216576676971e-06,0.08373229481893367
diverse,selected_seed_17,581,Adam,1.0563863769483494e-06,0.08384273888452466
diverse,selected_seed_17,601,Adam,1.0149957400408764e-06,0.0839545988832484
diverse,selected_seed_17,621,Adam,9.75213643795067e-07,0.08406627622963399
diverse,selected_seed_17,641,Adam,9.368826788939992e-07,0.08417639284314796
diverse,selected_seed_17,661,Adam,8.999019825458147e-07,0.08428381560978024
diverse,selected_seed_17,681,Adam,8.642109714238364e-07,0.0843876577643678
diverse,selected_seed_17,701,Adam,8.297771598172742e-07,0.0844872653914433
diverse,selected_seed_17,721,Adam,7.965868747447494e-07,0.08458219486985571
diverse,selected_seed_17,741,Adam,7.646380930609775e-07,0.08467218529109893
diverse,selected_seed_17,761,Adam,7.339348980302473e-07,0.08475712867316818
diverse,selected_seed_17,781,Adam,7.044832270085203e-07,0.08483704002096135
diverse,selected_seed_17,801,Adam,6.76287688697434e-07,0.08491202877068099
diverse,selected_seed_17,821,Adam,6.493492897239423e-07,0.08498227275945111
diverse,selected_seed_17,841,Adam,6.236639416966148e-07,0.0850479955037682
diverse,selected_seed_17,861,Adam,5.992216330052588e-07,0.08510944722613197
diverse,selected_seed_17,881,Adam,5.760061532429109e-07,0.08516688974711864
diverse,selected_seed_17,901,Adam,5.539952586910157e-07,0.0852205850831781
diverse,selected_seed_17,921,Adam,5.33161169141165e-07,0.08527078737996285
diverse,selected_seed_17,941,Adam,5.134712917903869e-07,0.08531773767805076
diverse,selected_seed_17,961,Adam,4.948890777312063e-07,0.08536166095078018
diverse,selected_seed_17,981,Adam,4.773749301061083e-07,0.08540276486046053
diverse,selected_seed_17,1001,Adam,4.608870989981625e-07,0.08544123973150748
diverse,selected_seed_17,1021,Adam,4.4538251499086406e-07,0.08547725931804126
diverse,selected_seed_17,1041,Adam,4.308175295446324e-07,0.08551098203249094
diverse,selected_seed_17,1061,Adam,4.171485447269436e-07,0.08554255238832977
diverse,selected_seed_17,1081,Adam,4.0433252665376314e-07,0.08557210248640149
diverse,selected_seed_17,1101,Adam,3.9232740594106e-07,0.08559975343662837
diverse,selected_seed_17,1121,Adam,3.8109237457801006e-07,0.08562561665447471
diverse,selected_seed_17,1141,Adam,3.7058809222762883e-07,0.08564979500557098
diverse,selected_seed_17,1161,Adam,3.607768164948721e-07,0.08567238379456077
diverse,selected_seed_17,1181,Adam,3.5162247169025153e-07,0.0856934716080048
diverse,selected_seed_17,1201,Adam,3.430906695551477e-07,0.08571314102844368
diverse,selected_seed_17,1221,Adam,3.3514869373625724e-07,0.08573146923952163
diverse,selected_seed_17,1241,Adam,3.2776545784663014e-07,0.08574852854202353
diverse,selected_seed_17,1261,Adam,3.2091144498233987e-07,0.08576438679899887
diverse,selected_seed_17,1281,Adam,3.1455863474335034e-07,0.08577910782567974
diverse,selected_seed_17,1301,Adam,3.0868042222869633e-07,0.08579275173721594
diverse,selected_seed_17,1321,Adam,3.032515321781004e-07,0.08580537526467957
diverse,selected_seed_17,1341,Adam,2.982479304142338e-07,0.08581703204751673
diverse,selected_seed_17,1361,Adam,2.93646733977468e-07,0.0858277729087119
diverse,selected_seed_17,1381,Adam,2.894261208009852e-07,0.08583764611737998
diverse,selected_seed_17,1401,Adam,2.8556523940742584e-07,0.08584669764227719
diverse,selected_seed_17,1421,Adam,2.820441188791112e-07,0.08585497139876433
diverse,selected_seed_17,1441,Adam,2.788435792273073e-07,0.08586250949101251
diverse,selected_seed_17,1461,Adam,2.759451422330575e-07,0.08586935245064883
diverse,selected_seed_17,1481,Adam,2.733309428301563e-07,0.08587553947255919
diverse,selected_seed_17,1501,Adam,2.7098364113300295e-07,0.0858811086481567
diverse,selected_seed_17,1521,Adam,2.688863352664078e-07,0.08588609719605991
diverse,selected_seed_17,1541,Adam,2.6702247522282017e-07,0.0858905416897852
diverse,selected_seed_17,1561,Adam,2.653757780497974e-07,0.08589447828172952
diverse,selected_seed_17,1581,Adam,2.6393014475372803e-07,0.08589794292239197
diverse,selected_seed_17,1601,Adam,2.626695793931526e-07,0.08590097157345249
diverse,selected_seed_17,1621,Adam,2.615781109255382e-07,0.08590360041298933
diverse,selected_seed_17,1641,Adam,2.606397184645425e-07,0.08590586603078265
diverse,selected_seed_17,1661,Adam,2.598382607000593e-07,0.08590780561132787
diverse,selected_seed_17,1681,Adam,2.59157410330043e-07,0.08590945710190373
diverse,selected_seed_17,1701,Adam,2.5858059445017987e-07,0.08591085936285851
diverse,selected_seed_17,1721,Adam,2.580909419434333e-07,0.08591205229728421
diverse,selected_seed_17,1741,Adam,2.5767123900429853e-07,0.08591307695758099
diverse,selected_seed_17,1761,Adam,2.5730389401963147e-07,0.08591397562723413
diverse,selected_seed_17,1781,Adam,2.569709131058474e-07,0.08591479187758036
diverse,selected_seed_17,1800,Adam,2.5666964891455474e-07,0.08591553184828929
diverse,selected_seed_17,1810,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1820,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1830,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1840,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1850,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1860,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1870,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1880,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1890,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1900,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1910,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1920,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1930,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1940,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1950,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1960,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1970,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1980,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,1990,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,2000,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,2010,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,2020,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,2030,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,2040,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_17,2050,LBFGS,3.1930048444045116e-06,0.08264685010678033
diverse,selected_seed_27,1,Adam,0.0004935983354050884,0.22581704043300924
diverse,selected_seed_27,21,Adam,9.051775258292702e-05,0.14307162252120215
diverse,selected_seed_27,41,Adam,2.9394991998689678e-05,0.11798361178693995
diverse,selected_seed_27,61,Adam,1.3979349865050423e-05,0.09823701950503456
diverse,selected_seed_27,81,Adam,9.682129641704791e-06,0.09312978174515985
diverse,selected_seed_27,101,Adam,7.97845842447923e-06,0.09195688330932146
diverse,selected_seed_27,121,Adam,6.903210588292471e-06,0.09082136322444578
diverse,selected_seed_27,141,Adam,6.014722707947812e-06,0.09006016529580747
diverse,selected_seed_27,161,Adam,5.282416836765115e-06,0.08952707728901213
diverse,selected_seed_27,181,Adam,4.684369643386773e-06,0.0891020811810768
diverse,selected_seed_27,201,Adam,4.191348303612834e-06,0.08883979852647679
diverse,selected_seed_27,221,Adam,3.7734471494227224e-06,0.08868667182962138
diverse,selected_seed_27,241,Adam,3.4079336982044836e-06,0.0886300704647884
diverse,selected_seed_27,261,Adam,3.0803437785751482e-06,0.08865330756218613
diverse,selected_seed_27,281,Adam,2.7829777596300034e-06,0.08873387557380454
diverse,selected_seed_27,301,Adam,2.5126984303159104e-06,0.08885240698833106
diverse,selected_seed_27,321,Adam,2.2689197018918077e-06,0.08899420151106681
diverse,selected_seed_27,341,Adam,2.052085381002258e-06,0.08914895609713921
diverse,selected_seed_27,361,Adam,1.862514967961396e-06,0.08930880321001797
diverse,selected_seed_27,381,Adam,1.6995818882169698e-06,0.089467512753888
diverse,selected_seed_27,401,Adam,1.5613522975900254e-06,0.08962048488454658
diverse,selected_seed_27,421,Adam,1.4447447195391664e-06,0.0897650381084426
diverse,selected_seed_27,441,Adam,1.3460599066916047e-06,0.08990039307249029
diverse,selected_seed_27,461,Adam,1.2615916130678828e-06,0.09002727636468744
diverse,selected_seed_27,481,Adam,1.1880720811248327e-06,0.09014733136098205
diverse,selected_seed_27,501,Adam,1.1228675411203043e-06,0.0902625581326983
diverse,selected_seed_27,521,Adam,1.0639786643942917e-06,0.09037490176707903
diverse,selected_seed_27,541,Adam,1.0099452936466338e-06,0.0904860105547524
diverse,selected_seed_27,561,Adam,9.59729391553507e-07,0.09059713303794312
diverse,selected_seed_27,581,Adam,9.12610200450278e-07,0.09070910862390495
diverse,selected_seed_27,601,Adam,8.681000185432101e-07,0.09082241014792684
