train_family,test_family,seed,case,psi_rel_l2,velocity_rel_l2,interior_vorticity_rel_l2,divergence_core_rms,lid_derivative_rmse,primary_vortex_location_error
diverse,ood_shape,7,ood_shape_0000,0.04017135779195184,0.08963493853302691,0.16713085748703407,1.2096344278644754e-16,0.19955987682280021,0.0
diverse,ood_shape,7,ood_shape_0001,0.16760249796142945,0.2113241780424558,0.19237974373829414,9.510169410362333e-17,0.12439469103447674,0.05892556509887899
diverse,ood_shape,7,ood_shape_0002,0.04741250172505294,0.10549604940413004,0.19804151268190232,1.0625319166624282e-16,0.13619987178021353,0.04166666666666674
diverse,ood_shape,7,ood_shape_0003,0.08365182764188761,0.13375473707143792,0.17100875298537463,1.3379789511718853e-16,0.15255044577259597,0.0
diverse,ood_shape,7,ood_shape_0004,0.062341512764426836,0.13950495069724958,0.19531511287076378,6.701106142323372e-17,0.19126824097484416,0.04166666666666663
diverse,ood_shape,7,ood_shape_0005,0.06135737942627262,0.10690862216766776,0.20150410401809093,1.2012611259659138e-16,0.14689463416618356,0.04166666666666674
diverse,ood_shape,17,ood_shape_0000,0.04353677139020984,0.09100091888274398,0.15190845216042478,1.0622978037767045e-16,0.18133207316859942,0.0
diverse,ood_shape,17,ood_shape_0001,0.17130121126888223,0.22101005416456504,0.2039847537065892,1.0390366957572761e-16,0.1272611289587576,0.05892556509887899
diverse,ood_shape,17,ood_shape_0002,0.05970591963906427,0.12214694268214872,0.23603318435029075,1.0165642819578853e-16,0.14759609405479,0.04166666666666674
diverse,ood_shape,17,ood_shape_0003,0.07502569983569957,0.11811874772508289,0.14129342343670268,1.0520520043509565e-16,0.1449710722325208,0.04166666666666663
diverse,ood_shape,17,ood_shape_0004,0.07042932448482156,0.1300688877816327,0.20245245227274908,6.784311829404756e-17,0.17611994848334653,0.04166666666666663
diverse,ood_shape,17,ood_shape_0005,0.05213885580518223,0.08902542652411703,0.18285696242279892,1.1668536673925533e-16,0.1294696889104418,0.0
diverse,ood_shape,27,ood_shape_0000,0.05025112555166125,0.10509749067050402,0.16569766425564889,1.165294066615462e-16,0.18376995636137797,0.0
diverse,ood_shape,27,ood_shape_0001,0.14099094219989144,0.17522022033385418,0.1645202694640096,8.74127617737556e-17,0.12375480578782273,0.05892556509887899
diverse,ood_shape,27,ood_shape_0002,0.047903617799161725,0.10373347431895356,0.2052689530324353,9.963775897541063e-17,0.13958382332478897,0.04166666666666674
diverse,ood_shape,27,ood_shape_0003,0.05983624570728901,0.09751653740091881,0.134527837303435,1.0200234113137556e-16,0.14553883754665645,0.04166666666666663
diverse,ood_shape,27,ood_shape_0004,0.0593847161734881,0.12226715162662076,0.19610940768613389,7.522391406785906e-17,0.17992612729569785,0.0
diverse,ood_shape,27,ood_shape_0005,0.052647479495944546,0.09211601092491987,0.18206978098798035,1.2088051763715903e-16,0.1357623098931653,0.0
diverse,ood_shape,ensemble,ood_shape_0000,0.043767941944348875,0.0936855271886479,0.1568451888371234,1.2919939879262856e-16,0.18815133208722476,0.0
diverse,ood_shape,ensemble,ood_shape_0001,0.15951216375658056,0.2017359065636042,0.18571570174943944,9.842184875473677e-17,0.12488851990263261,0.05892556509887899
diverse,ood_shape,ensemble,ood_shape_0002,0.05024234347112008,0.10849635388557317,0.21080232100547325,1.240273025029694e-16,0.14087300815344272,0.04166666666666674
diverse,ood_shape,ensemble,ood_shape_0003,0.07244741385904743,0.11570422822980818,0.1478573398256492,1.1190401791914438e-16,0.14754873238179567,0.04166666666666663
diverse,ood_shape,ensemble,ood_shape_0004,0.060304415229883446,0.12520660415852397,0.1894182946515162,8.44921371326843e-17,0.18229026762444017,0.0
diverse,ood_shape,ensemble,ood_shape_0005,0.05454914529495935,0.09438224336542003,0.18512568392503664,1.218993629553286e-16,0.1372891237146709,0.0
diverse,ood_re,7,ood_re_0000,0.24361900578194012,0.24674898887664456,0.25055516514423787,1.6176454996380293e-16,0.30703736208924487,0.04166666666666663
diverse,ood_re,7,ood_re_0001,0.1567400146853259,0.17087459119439496,0.18809441037062324,1.4878555009011916e-16,0.30951579117118194,0.04166666666666663
